freq,eps.real,eps.imag,sig.real,sig.imag
8.87769784172662e12,-39569.01901365455,28726.20910297045,14187244.812252965,19542764.760915525
8.877997601918465e12,-39567.269109419765,28723.968864251106,14186617.409982366,19542560.36425338
8.87829736211031e12,-39565.519300872475,28721.72884626775,14185990.042019095,19542355.956489377
8.878597122302158e12,-39563.769588007846,28719.48904899452,14185362.708361436,19542151.537625924
8.878896882494004e12,-39562.01997082102,28717.249472405536,14184735.409007633,19541947.107665397
8.87919664268585e12,-39560.27044930713,28715.010116474907,14184108.14395594,19541742.66661018
8.879496402877697e12,-39558.521023461326,28712.77098117678,14183480.913204635,19541538.21446268
8.879796163069545e12,-39556.771693278744,28710.53206648526,14182853.716751954,19541333.751225267
8.88009592326139e12,-39555.022458754545,28708.293372374515,14182226.554596176,19541129.276900332
8.880395683453236e12,-39553.273319883854,28706.05489881866,14181599.426735543,19540924.791490257
8.880695443645084e12,-39551.524276661825,28703.816645791852,14180972.333168333,19540720.29499744
8.88099520383693e12,-39549.7753290836,28701.57861326821,14180345.27389278,19540515.78742425
8.881294964028775e12,-39548.026477144325,28699.340801221922,14179718.248907166,19540311.26877309
8.881594724220623e12,-39546.27772083912,28697.103209627086,14179091.258209728,19540106.73904633
8.88189448441247e12,-39544.52906016318,28694.865838457925,14178464.301798753,19539902.198246375
8.882194244604316e12,-39542.780495111605,28692.628687688553,14177837.379672475,19539697.646375585
8.882494004796162e12,-39541.032025679546,28690.39175729314,14177210.491829162,19539493.08343636
8.882793764988008e12,-39539.28365186216,28688.15504724586,14176583.638267074,19539288.50943108
8.883093525179855e12,-39537.53537365457,28685.918557520865,14175956.818984466,19539083.924362123
8.883393285371703e12,-39535.78719105194,28683.682288092346,14175330.0339796,19538879.328231882
8.883693045563549e12,-39534.03910404941,28681.446238934474,14174703.283250729,19538674.72104273
8.883992805755395e12,-39532.29111264211,28679.210410021435,14174076.56679612,19538470.102797054
8.884292565947242e12,-39530.543216825215,28676.97480132742,14173449.88461404,19538265.473497253
8.884592326139088e12,-39528.79541659382,28674.739412826584,14172823.23670272,19538060.83314567
8.884892086330934e12,-39527.047711943116,28672.504244493153,14172196.623060444,19537856.181744725
8.885191846522781e12,-39525.30010286821,28670.269296301292,14171570.04368546,19537651.519296777
8.885491606714629e12,-39523.55258936427,28668.034568225215,14170943.498576028,19537446.845804214
8.885791366906475e12,-39521.80517142643,28665.80006023912,14170316.987730406,19537242.161269415
8.88609112709832e12,-39520.05784904985,28663.565772317223,14169690.51114686,19537037.46569477
8.886390887290168e12,-39518.310622229634,28661.331704433705,14169064.068823637,19536832.759082638
8.886690647482014e12,-39516.56349096097,28659.097856562807,14168437.66075901,19536628.041435424
8.88699040767386e12,-39514.81645523898,28656.864228678725,14167811.286951225,19536423.312755484
8.887290167865707e12,-39513.0695150588,28654.63082075567,14167184.947398541,19536218.57304521
8.887589928057555e12,-39511.32267041558,28652.39763276788,14166558.642099226,19536013.82230698
8.8878896882494e12,-39509.57592130449,28650.164664689593,14165932.37105154,19535809.060543172
8.888189448441246e12,-39507.829267720634,28647.931916495014,14165306.134253731,19535604.287756156
8.888489208633092e12,-39506.08270965918,28645.699388158384,14164679.931704065,19535399.503948323
8.88878896882494e12,-39504.336247115265,28643.46707965394,14164053.763400802,19535194.709122047
8.889088729016787e12,-39502.589880084015,28641.2349909559,14163427.62934219,19534989.90327969
8.889388489208633e12,-39500.843608560615,28639.003122038546,14162801.529526502,19534785.08642365
8.889688249400479e12,-39499.09743254017,28636.771472876102,14162175.463951988,19534580.258556284
8.889988009592326e12,-39497.351352017846,28634.54004344282,14161549.432616914,19534375.41967999
8.890287769784172e12,-39495.605366988784,28632.308833712956,14160923.435519531,19534170.56979713
8.890587529976018e12,-39493.859477448124,28630.07784366077,14160297.472658103,19533965.708910078
8.890887290167865e12,-39492.11368339099,28627.84707326049,14159671.544030882,19533760.837021213
8.891187050359713e12,-39490.367984812554,28625.616522486427,14159045.64963614,19533555.95413291
8.891486810551559e12,-39488.62238170795,28623.386191312824,14158419.78947212,19533351.060247537
8.891786570743404e12,-39486.876874072324,28621.156079713954,14157793.963537093,19533146.15536748
8.89208633093525e12,-39485.131461900826,28618.9261876641,14157168.171829313,19532941.239495102
8.892386091127098e12,-39483.38614518859,28616.696515137526,14156542.414347043,19532736.31263279
8.892685851318945e12,-39481.64092393074,28614.467062108506,14155916.691088531,19532531.3747829
8.892985611510791e12,-39479.89579812247,28612.237828551355,14155291.002052052,19532326.425947823
8.893285371702637e12,-39478.150767758874,28610.008814440334,14154665.347235847,19532121.46612991
8.893585131894484e12,-39476.405832835124,28607.780019749745,14154039.72663819,19531916.495331556
8.89388489208633e12,-39474.66099334636,28605.551444453886,14153414.140257332,19531711.51355512
8.894184652278176e12,-39472.91624928773,28603.323088527053,14152788.58809154,19531506.52080298
8.894484412470023e12,-39471.17160065436,28601.09495194354,14152163.07013906,19531301.517077494
8.894784172661871e12,-39469.42704744139,28598.86703467765,14151537.586398154,19531096.502381045
8.895083932853717e12,-39467.682589644,28596.63933670371,14150912.13686709,19530891.476716
8.895383693045562e12,-39465.938227257306,28594.411857996023,14150286.721544119,19530686.440084733
8.89568345323741e12,-39464.193960276454,28592.18459852891,14149661.340427509,19530481.392489612
8.895983213429256e12,-39462.4497886966,28589.957558276677,14149035.993515508,19530276.333933007
8.896282973621102e12,-39460.70571251287,28587.73073721366,14148410.680806378,19530071.26441728
8.89658273381295e12,-39458.96173172041,28585.504135314157,14147785.402298372,19529866.183944806
8.896882494004797e12,-39457.217846314394,28583.277752552538,14147160.157989766,19529661.09251797
8.897182254196643e12,-39455.474056289924,28581.05158890312,14146534.947878808,19529455.99013911
8.897482014388488e12,-39453.73036164217,28578.825644340228,14145909.771963751,19529250.876810607
8.897781774580334e12,-39451.986762366265,28576.599918838216,14145284.630242866,19529045.752534833
8.898081534772182e12,-39450.24325845736,28574.37441237142,14144659.522714404,19528840.61731416
8.89838129496403e12,-39448.499849910586,28572.149124914184,14144034.449376626,19528635.47115094
8.898681055155875e12,-39446.75653672111,28569.924056440872,14143409.410227792,19528430.31404755
8.89898081534772e12,-39445.013318884055,28567.699206925827,14142784.40526616,19528225.146006353
8.899280575539568e12,-39443.270196394566,28565.47457634341,14142159.434489992,19528019.967029713
8.899580335731414e12,-39441.527169247805,28563.25016466799,14141534.497897543,19527814.777120005
8.89988009592326e12,-39439.78423743891,28561.025971873918,14140909.595487075,19527609.57627959
8.900179856115107e12,-39438.041400963,28558.80199793555,14140284.727256838,19527404.364510827
8.900479616306955e12,-39436.29865981525,28556.578242827287,14139659.893205106,19527199.141816095
8.9007793764988e12,-39434.55601399078,28554.35470652349,14139035.093330126,19526993.90819774
8.901079136690646e12,-39432.81346348477,28552.131388998532,14138410.32763016,19526788.663658142
8.901378896882494e12,-39431.07100829231,28549.908290226802,14137785.596103473,19526583.40819965
8.90167865707434e12,-39429.32864840859,28547.685410182676,14137160.898748308,19526378.14182464
8.901978417266186e12,-39427.58638382874,28545.462748840557,14136536.235562943,19526172.864535473
8.902278177458033e12,-39425.84421454789,28543.240306174812,14135911.606545623,19525967.57633451
8.90257793764988e12,-39424.1021405612,28541.01808215986,14135287.011694616,19525762.277224112
8.902877697841727e12,-39422.36016186381,28538.796076770104,14134662.451008178,19525556.967206642
8.903177458033572e12,-39420.61827845087,28536.574289979926,14134037.924484566,19525351.64628447
8.903477218225418e12,-39418.87649031752,28534.35272176374,14133413.432122037,19525146.314459942
8.903776978417266e12,-39417.134797458886,28532.131372095962,14132788.973918865,19524940.971735436
8.904076738609113e12,-39415.39319987013,28529.910240950972,14132164.549873281,19524735.6181133
8.904376498800959e12,-39413.651697546404,28527.68932830323,14131540.159983566,19524530.253595904
8.904676258992805e12,-39411.91029048284,28525.46863412715,14130915.804247981,19524324.878185604
8.904976019184652e12,-39410.168978674585,28523.24815839713,14130291.482664773,19524119.49188476
8.905275779376498e12,-39408.427762116786,28521.027901087615,14129667.195232203,19523914.094695736
8.905575539568344e12,-39406.686640804575,28518.807862173024,14129042.941948533,19523708.686620884
8.905875299760191e12,-39404.945614733086,28516.588041627776,14128418.722812014,19523503.26766256
8.90617505995204e12,-39403.2046838975,28514.36843942635,14127794.537820924,19523297.837823138
8.906474820143885e12,-39401.463848292944,28512.14905554316,14127170.386973506,19523092.397104967
8.90677458033573e12,-39399.723107914564,28509.929889952647,14126546.27026802,19522886.945510402
8.907074340527576e12,-39397.9824627575,28507.710942629277,14125922.187702734,19522681.483041815
8.907374100719424e12,-39396.241912816884,28505.492213547474,14125298.139275897,19522476.009701546
8.907673860911271e12,-39394.50145808787,28503.27370268169,14124674.124985768,19522270.52549196
8.907973621103117e12,-39392.76109856562,28501.055410006415,14124050.14483061,19522065.030415412
8.908273381294963e12,-39391.02083424526,28498.837335496097,14123426.19880869,19521859.524474263
8.90857314148681e12,-39389.280665121936,28496.61947912519,14122802.286918258,19521654.007670872
8.908872901678656e12,-39387.540591190795,28494.401840868173,14122178.409157572,19521448.480007585
8.909172661870502e12,-39385.800612446976,28492.18442069951,14121554.565524893,19521242.941486757
8.90947242206235e12,-39384.06072888563,28489.967218593676,14120930.756018484,19521037.392110758
8.909772182254197e12,-39382.320940501886,28487.750234525134,14120306.98063659,19520831.83188192
8.910071942446043e12,-39380.58124729091,28485.53346846839,14119683.239377484,19520626.260802623
8.910371702637889e12,-39378.841649247835,28483.31692039793,14119059.532239424,19520420.678875204
8.910671462829736e12,-39377.102146367804,28481.100590288224,14118435.859220665,19520215.086102024
8.910971223021582e12,-39375.36273864598,28478.884478113785,14117812.22031947,19520009.48248544
8.911270983213428e12,-39373.623426077465,28476.66858384908,14117188.61553409,19519803.868027788
8.911570743405275e12,-39371.88420865744,28474.45290746863,14116565.044862794,19519598.24273144
8.911870503597123e12,-39370.14508638104,28472.237448946933,14115941.508303836,19519392.606598746
8.912170263788969e12,-39368.40605924341,28470.0222082585,14115318.005855475,19519186.95963205
8.912470023980814e12,-39366.66712723969,28467.80718537782,14114694.537515968,19518981.30183371
8.91276978417266e12,-39364.928290365024,28465.592380279424,14114071.103283575,19518775.63320607
8.913069544364508e12,-39363.189548614566,28463.377792937827,14113447.703156564,19518569.9537515
8.913369304556355e12,-39361.45090198344,28461.16342332752,14112824.337133178,19518364.26347233
8.913669064748201e12,-39359.71235046681,28458.949271423066,14112201.005211687,19518158.562370922
8.913968824940047e12,-39357.97389405981,28456.735337198978,14111577.707390353,19517952.85044962
8.914268585131895e12,-39356.2355327576,28454.52162062978,14110954.44366743,19517747.127710793
8.91456834532374e12,-39354.49726655531,28452.308121690006,14110331.214041172,19517541.39415676
8.914868105515586e12,-39352.75909544808,28450.0948403542,14109708.018509846,19517335.649789896
8.915167865707434e12,-39351.02101943105,28447.88177659687,14109084.857071701,19517129.894612536
8.915467625899281e12,-39349.283038499394,28445.668930392603,14108461.729725013,19516924.128627043
8.915767386091127e12,-39347.54515264823,28443.45630171593,14107838.636468027,19516718.351835743
8.916067146282973e12,-39345.807361872714,28441.243890541395,14107215.577299006,19516512.564241007
8.91636690647482e12,-39344.069666167976,28439.031696843558,14106592.552216213,19516306.765845172
8.916666666666666e12,-39342.33206552919,28436.819720596974,14105969.561217902,19516100.956650592
8.916966426858512e12,-39340.59455995147,28434.6079617762,14105346.604302332,19515895.1366596
8.91726618705036e12,-39338.85714942996,28432.39642035579,14104723.681467758,19515689.305874556
8.917565947242207e12,-39337.11983395983,28430.18509631034,14104100.792712456,19515483.464297805
8.917865707434053e12,-39335.38261353621,28427.973989614402,14103477.938034667,19515277.611931693
8.918165467625898e12,-39333.64548815423,28425.763100242548,14102855.117432656,19515071.748778556
8.918465227817744e12,-39331.90845780908,28423.552428169376,14102232.330904692,19514865.87484076
8.918764988009592e12,-39330.17152249585,28421.34197336944,14101609.57844902,19514659.990120634
8.91906474820144e12,-39328.434682209714,28419.131735817333,14100986.860063905,19514454.09462053
8.919364508393285e12,-39326.69793694582,28416.92171548765,14100364.175747603,19514248.18834279
8.91966426858513e12,-39324.96128669929,28414.71191235498,14099741.525498375,19514042.27128975
8.919964028776979e12,-39323.22473146529,28412.50232639392,14099118.909314489,19513836.34346378
8.920263788968824e12,-39321.48827123896,28410.292957579062,14098496.327194192,19513630.404867195
8.92056354916067e12,-39319.751906015445,28408.083805885013,14097873.779135745,19513424.455502354
8.920863309352518e12,-39318.01563578987,28405.87487128636,14097251.265137408,19513218.495371595
8.921163069544365e12,-39316.27946055741,28403.666153757742,14096628.785197448,19513012.52447727
8.92146282973621e12,-39314.54338031318,28401.457653273752,14096006.339314114,19512806.542821705
8.921762589928057e12,-39312.80739505236,28399.24936980902,14095383.927485673,19512600.55040726
8.922062350119902e12,-39311.071504770065,28397.04130333814,14094761.549710374,19512394.54723626
8.92236211031175e12,-39309.33570946145,28394.83345383575,14094139.205986487,19512188.53331106
8.922661870503598e12,-39307.60000912165,28392.625821276466,14093516.896312263,19511982.508633994
8.922961630695443e12,-39305.86440374583,28390.418405634937,14092894.620685967,19511776.473207407
8.92326139088729e12,-39304.128893329114,28388.211206885782,14092272.379105855,19511570.427033633
8.923561151079137e12,-39302.393477866666,28386.004225003635,14091650.17157019,19511364.370115023
8.923860911270982e12,-39300.65815735362,28383.797459963145,14091027.998077227,19511158.30245391
8.924160671462828e12,-39298.92293178511,28381.59091173894,14090405.858625224,19510952.22405263
8.924460431654676e12,-39297.187801156295,28379.384580305672,14089783.753212446,19510746.13491353
8.924760191846523e12,-39295.452765462316,28377.178465637982,14089161.681837143,19510540.035038948
8.92505995203837e12,-39293.71782469833,28374.972567710556,14088539.644497588,19510333.924431216
8.925359712230215e12,-39291.98297885946,28372.76688649802,14087917.64119203,19510127.803092677
8.925659472422062e12,-39290.248227940865,28370.56142197503,14087295.671918727,19509921.67102568
8.925959232613908e12,-39288.513571937685,28368.356174116274,14086673.736675944,19509715.528232537
8.926258992805754e12,-39286.77901084507,28366.151142896404,14086051.835461942,19509509.37471561
8.926558752997602e12,-39285.04454465814,28363.946328290072,14085429.968274968,19509303.21047722
8.92685851318945e12,-39283.31017337208,28361.741730271984,14084808.135113297,19509097.035519723
8.927158273381295e12,-39281.57589698201,28359.5373488168,14084186.335975176,19508890.84984543
8.92745803357314e12,-39279.84171548308,28357.333183899213,14083564.570858873,19508684.653456695
8.927757793764986e12,-39278.10762887044,28355.129235493896,14082942.839762645,19508478.44635585
8.928057553956834e12,-39276.37363713923,28352.92550357553,14082321.142684748,19508272.22854523
8.928357314148682e12,-39274.639740284576,28350.7219881188,14081699.479623437,19508066.000027165
8.928657074340527e12,-39272.905938301665,28348.518689098426,14081077.850576982,19507859.760804
8.928956834532373e12,-39271.17223118561,28346.31560648909,14080456.255543636,19507653.51087806
8.92925659472422e12,-39269.43861893156,28344.112740265493,14079834.694521664,19507447.25025169
8.929556354916066e12,-39267.70510153467,28341.910090402343,14079213.16750932,19507240.978927217
8.929856115107912e12,-39265.971678990085,28339.707656874343,14078591.67450486,19507034.69690697
8.93015587529976e12,-39264.23835129292,28337.505439656194,14077970.215506546,19506828.404193286
8.930455635491607e12,-39262.50511843836,28335.303438722636,14077348.79051265,19506622.100788504
8.930755395683453e12,-39260.771980421545,28333.101654048372,14076727.399521414,19506415.786694955
8.931055155875299e12,-39259.0389372376,28330.900085608126,14076106.042531105,19506209.461914964
8.931354916067145e12,-39257.30598888167,28328.698733376605,14075484.719539976,19506003.126450863
8.931654676258992e12,-39255.573135348925,28326.497597328565,14074863.430546299,19505796.780305
8.931954436450838e12,-39253.840376634485,28324.296677438728,14074242.175548324,19505590.423479687
8.932254196642686e12,-39252.10771273351,28322.095973681804,14073620.954544306,19505384.055977266
8.932553956834531e12,-39250.37514364113,28319.89548603257,14072999.767532514,19505177.677800063
8.932853717026379e12,-39248.642669352506,28317.69521446574,14072378.614511205,19504971.28895041
8.933153477218225e12,-39246.91028986278,28315.495158956066,14071757.495478632,19504764.88943064
8.93345323741007e12,-39245.17800516709,28313.295319478304,14071136.410433061,19504558.479243074
8.933752997601918e12,-39243.44581526059,28311.095696007204,14070515.359372756,19504352.05839006
8.934052757793766e12,-39241.71372013841,28308.896288517502,14069894.342295965,19504145.626873907
8.934352517985611e12,-39239.981719795716,28306.697096983993,14069273.359200954,19503939.18469695
8.934652278177457e12,-39238.24981422764,28304.498121381406,14068652.41008598,19503732.731861524
8.934952038369305e12,-39236.51800342932,28302.29936168452,14068031.494949305,19503526.26836995
8.93525179856115e12,-39234.786287395924,28300.1008178681,14067410.613789182,19503319.794224557
8.935551558752996e12,-39233.05466612259,28297.902489906926,14066789.766603881,19503113.30942768
8.935851318944844e12,-39231.323139604436,28295.70437777576,14066168.953391653,19502906.813981634
8.936151079136691e12,-39229.59170783665,28293.506481449396,14065548.174150763,19502700.30788876
8.936450839328537e12,-39227.86037081434,28291.308800902603,14064927.428879462,19502493.79115137
8.936750599520383e12,-39226.12912853268,28289.11133611017,14064306.717576016,19502287.263771806
8.937050359712229e12,-39224.397980986796,28286.914087046895,14063686.040238682,19502080.725752376
8.937350119904076e12,-39222.66692817184,28284.717053687567,14063065.39686573,19501874.177095424
8.937649880095924e12,-39220.93597008296,28282.520236006963,14062444.787455399,19501667.617803264
8.93794964028777e12,-39219.20510671529,28280.323633979904,14061824.21200596,19501461.047878217
8.938249400479615e12,-39217.47433806401,28278.127247581193,14061203.670515677,19501254.46732263
8.938549160671463e12,-39215.74366412422,28275.931076785626,14060583.162982803,19501047.876138803
8.938848920863309e12,-39214.01308489108,28273.735121568017,14059962.689405598,19500841.274329063
8.939148681055154e12,-39212.28260035975,28271.53938190318,14059342.249782324,19500634.661895752
8.939448441247002e12,-39210.55221052536,28269.343857765925,14058721.84411124,19500428.038841177
8.93974820143885e12,-39208.82191538306,28267.148549131063,14058101.472390596,19500221.40516766
8.940047961630695e12,-39207.09171492801,28264.953455973446,14057481.134618668,19500014.760877542
8.940347721822541e12,-39205.361609155334,28262.758578267883,14056860.830793703,19499808.105973125
8.940647482014389e12,-39203.63159806018,28260.5639159892,14056240.560913967,19499601.44045674
8.940947242206234e12,-39201.90168163771,28258.369469112244,14055620.32497772,19499394.764330715
8.94124700239808e12,-39200.17185988305,28256.175237611827,14055000.122983208,19499188.077597354
8.941546762589928e12,-39198.44213279136,28253.98122146281,14054379.95492871,19498981.380259
8.941846522781775e12,-39196.71250035778,28251.787420640027,14053759.820812475,19498774.672317967
8.942146282973621e12,-39194.98296257746,28249.593835118347,14053139.72063277,19498567.95377656
8.942446043165467e12,-39193.253519445534,28247.400464872586,14052519.654387841,19498361.22463712
8.942745803357312e12,-39191.524170957164,28245.207309877616,14051899.622075956,19498154.484901957
8.94304556354916e12,-39189.79491710748,28243.014370108292,14051279.623695377,19497947.73457339
8.943345323741008e12,-39188.065757891614,28240.821645539458,14050659.659244355,19497740.973653737
8.943645083932854e12,-39186.33669330476,28238.629136146006,14050039.72872116,19497534.20214533
8.9439448441247e12,-39184.60772334203,28236.436841902796,14049419.832124047,19497327.420050472
8.944244604316547e12,-39182.878847998574,28234.24476278468,14048799.969451275,19497120.627371494
8.944544364508393e12,-39181.15006726954,28232.052898766546,14048180.1407011,19496913.82411071
8.944844124700238e12,-39179.421381150074,28229.86124982328,14047560.345871793,19496707.01027043
8.945143884892086e12,-39177.69278963531,28227.669815929734,14046940.584961597,19496500.18585298
8.945443645083934e12,-39175.96429272041,28225.478597060817,14046320.857968787,19496293.350860674
8.94574340527578e12,-39174.235890400516,28223.287593191402,14045701.164891608,19496086.505295828
8.946043165467625e12,-39172.50758267078,28221.096804296398,14045081.505728334,19495879.64916077
8.94634292565947e12,-39170.77936952633,28218.906230350683,14044461.880477218,19495672.782457795
8.946642685851318e12,-39169.05125096232,28216.71587132916,14043842.289136523,19495465.905189235
8.946942446043164e12,-39167.32322697391,28214.525727206725,14043222.7317045,19495259.0173574
8.947242206235012e12,-39165.59529755621,28212.33579795827,14042603.208179409,19495052.11896461
8.947541966426857e12,-39163.86746270441,28210.14608355874,14041983.718559524,19494845.210013174
8.947841726618705e12,-39162.13972241363,28207.95658398302,14041364.262843098,19494638.290505417
8.94814148681055e12,-39160.41207667902,28205.767299206025,14040744.84102838,19494431.360443633
8.948441247002396e12,-39158.68452549573,28203.578229202674,14040125.45311364,19494224.419830155
8.948741007194244e12,-39156.9570688589,28201.389373947895,14039506.09909714,19494017.468667295
8.949040767386092e12,-39155.22970676367,28199.200733416594,14038886.778977128,19493810.506957352
8.949340527577938e12,-39153.502439205215,28197.012307583722,14038267.49275187,19493603.53470266
8.949640287769783e12,-39151.77526617864,28194.824096424196,14037648.24041963,19493396.55190551
8.94994004796163e12,-39150.04818767914,28192.636099912965,14037029.021978669,19493189.55856824
8.950239808153477e12,-39148.32120370181,28190.448318024944,14036409.837427232,19492982.554693133
8.950539568345322e12,-39146.594314241825,28188.2607507351,14035790.686763596,19492775.54028252
8.95083932853717e12,-39144.86751929432,28186.07339801835,14035171.56998601,19492568.515338708
8.951139088729018e12,-39143.14081885446,28183.886259849663,14034552.487092739,19492361.479864016
8.951438848920863e12,-39141.41421291737,28181.69933620399,14033933.438082041,19492154.433860738
8.951738609112709e12,-39139.6877014782,28179.512627056265,14033314.422952168,19491947.37733119
8.952038369304555e12,-39137.96128453211,28177.32613238148,14032695.441701397,19491740.310277693
8.952338129496402e12,-39136.23496207424,28175.139852154563,14032076.494327974,19491533.232702557
8.95263788968825e12,-39134.508734099705,28172.953786350492,14031457.58083016,19491326.14460807
8.952937649880096e12,-39132.7826006037,28170.767934944233,14030838.701206217,19491119.045996565
8.953237410071941e12,-39131.056561581354,28168.582297910776,14030219.855454408,19490911.93687034
8.95353717026379e12,-39129.330617027794,28166.39687522507,14029601.04357299,19490704.817231704
8.953836930455635e12,-39127.604766938195,28164.211666862113,14028982.265560225,19490497.68708297
8.95413669064748e12,-39125.87901130768,28162.026672796866,14028363.521414362,19490290.546426438
8.954436450839328e12,-39124.15335013141,28159.841893004337,14027744.811133679,19490083.395264424
8.954736211031176e12,-39122.42778340453,28157.65732745949,14027126.134716421,19489876.23359924
8.955035971223021e12,-39120.70231112218,28155.47297613734,14026507.492160853,19489669.061433177
8.955335731414867e12,-39118.97693327951,28153.28883901287,14025888.883465234,19489461.878768552
8.955635491606715e12,-39117.251649871665,28151.104916061082,14025270.308627829,19489254.685607675
8.95593525179856e12,-39115.5264608938,28148.92120725698,14024651.767646892,19489047.481952846
8.956235011990406e12,-39113.801366341046,28146.73771257556,14024033.26052068,19488840.267806366
8.956534772182254e12,-39112.076366208545,28144.554431991826,14023414.787247457,19488633.043170545
8.956834532374102e12,-39110.351460491474,28142.37136548081,14022796.347825486,19488425.8080477
8.957134292565947e12,-39108.62664918495,28140.18851301752,14022177.942253023,19488218.56244012
8.957434052757793e12,-39106.90193228414,28138.00587457697,14021559.570528327,19488011.306350116
8.957733812949639e12,-39105.17730978417,28135.823450134183,14020941.23264966,19487804.039779987
8.958033573141486e12,-39103.452781680215,28133.641239664194,14020322.928615287,19487596.762732055
8.958333333333334e12,-39101.728347967386,28131.459243142006,14019704.658423454,19487389.4752086
8.95863309352518e12,-39100.004008640855,28129.27746054267,14019086.422072425,19487182.177211933
8.958932853717025e12,-39098.27976369577,28127.095891841236,14018468.219560476,19486974.86874437
8.959232613908873e12,-39096.55561312726,28124.914537012723,14017850.050885854,19486767.5498082
8.959532374100719e12,-39094.831556930476,28122.733396032163,14017231.91604681,19486560.22040572
8.959832134292564e12,-39093.107595100584,28120.552468874626,14016613.81504162,19486352.880539257
8.960131894484412e12,-39091.383727632696,28118.371755515138,14015995.747868534,19486145.530211084
8.96043165467626e12,-39089.659954521994,28116.191255928767,14015377.714525817,19485938.169423524
8.960731414868105e12,-39087.936275763604,28114.010970090578,14014759.71501173,19485730.798178867
8.961031175059951e12,-39086.212691352695,28111.830897975615,14014141.749324532,19485523.41647942
8.961330935251797e12,-39084.489201284385,28109.651039558936,14013523.817462478,19485316.024327476
8.961630695443645e12,-39082.765805553834,28107.47139481561,14012905.919423832,19485108.621725343
8.96193045563549e12,-39081.04250415618,28105.291963720712,14012288.055206854,19484901.20867531
8.962230215827338e12,-39079.319297086586,28103.1127462493,14011670.224809796,19484693.78517969
8.962529976019184e12,-39077.59618434019,28100.933742376466,14011052.428230932,19484486.351240776
8.962829736211031e12,-39075.87316591214,28098.75495207729,14010434.665468518,19484278.90686087
8.963129496402877e12,-39074.150241797586,28096.576375326847,14009816.93652081,19484071.452042267
8.963429256594723e12,-39072.42741199167,28094.398012100224,14009199.241386065,19483863.986787263
8.96372901678657e12,-39070.70467648954,28092.219862372513,14008581.580062553,19483656.511098165
8.964028776978418e12,-39068.98203528633,28090.041926118785,14007963.952548523,19483449.024977256
8.964328537170264e12,-39067.25948837721,28087.864203314162,14007346.35884224,19483241.528426845
8.96462829736211e12,-39065.53703575733,28085.686693933745,14006728.798941966,19483034.02144923
8.964928057553957e12,-39063.81467742182,28083.50939795262,14006111.272845965,19482826.504046712
8.965227817745803e12,-39062.092413365826,28081.332315345906,14005493.780552488,19482618.976221573
8.965527577937648e12,-39060.370243584504,28079.1554460887,14004876.322059795,19482411.437976114
8.965827338129496e12,-39058.648168072985,28076.978790156107,14004258.89736615,19482203.889312632
8.966127098321344e12,-39056.926186826444,28074.80234752327,14003641.506469818,19481996.33023343
8.96642685851319e12,-39055.204299840014,28072.62611816529,14003024.149369048,19481788.76074079
8.966726618705035e12,-39053.48250710884,28070.450102057304,14002406.826062113,19481581.18083702
8.96702637889688e12,-39051.76080862806,28068.274299174416,14001789.536547258,19481373.5905244
8.967326139088729e12,-39050.03920439285,28066.098709491773,14001172.280822758,19481165.989805244
8.967625899280576e12,-39048.31769439832,28063.923332984483,14000555.058886861,19480958.37868183
8.967925659472422e12,-39046.59627863965,28061.748169627714,13999937.870737832,19480750.757156454
8.968225419664268e12,-39044.87495711196,28059.573219396592,13999320.716373935,19480543.12523141
8.968525179856115e12,-39043.15372981043,28057.398482266264,13998703.595793432,19480335.482909005
8.96882494004796e12,-39041.43259673018,28055.223958211856,13998086.508994564,19480127.830191508
8.969124700239807e12,-39039.711557866365,28053.049647208543,13997469.455975614,19479920.167081226
8.969424460431654e12,-39037.99061321414,28050.875549231474,13996852.436734838,19479712.493580453
8.969724220623502e12,-39036.26976276863,28048.70166425577,13996235.451270478,19479504.80969147
8.970023980815348e12,-39034.549006525005,28046.527992256637,13995618.499580815,19479297.11541657
8.970323741007193e12,-39032.82834447841,28044.354533209214,13995001.5816641,19479089.410758056
8.970623501199041e12,-39031.10777662399,28042.181287088686,13994384.697518604,19478881.695718214
8.970923261390887e12,-39029.387302956886,28040.008253870186,13993767.847142566,19478673.97029933
8.971223021582732e12,-39027.66692347225,28037.83543352892,13993151.030534262,19478466.23450369
8.97152278177458e12,-39025.94663816522,28035.662826040036,13992534.247691946,19478258.48833359
8.971822541966428e12,-39024.226447030975,28033.490431378745,13991917.498613887,19478050.731791336
8.972122302158273e12,-39022.50635006463,28031.318249520213,13991300.783298338,19477842.96487919
8.97242206235012e12,-39020.78634726134,28029.14628043963,13990684.101743558,19477635.187599447
8.972721822541965e12,-39019.06643861626,28026.97452411218,13990067.453947812,19477427.399954405
8.973021582733812e12,-39017.34662412454,28024.80298051305,13989450.839909356,19477219.601946358
8.97332134292566e12,-39015.626903781296,28022.631649617433,13988834.259626448,19477011.793577567
8.973621103117506e12,-39013.907277581726,28020.460531400553,13988217.713097354,19476803.97485035
8.973920863309352e12,-39012.18774552095,28018.289625837602,13987601.200320335,19476596.145766973
8.9742206235012e12,-39010.468307594114,28016.11893290378,13986984.721293652,19476388.30632974
8.974520383693045e12,-39008.74896379637,28013.948452574303,13986368.276015561,19476180.456540924
8.97482014388489e12,-39007.029714122866,28011.77818482437,13985751.864484318,19475972.596402813
