temperature,direction,R,data_type,rho,sigma
180.54,1,21.763,raw,1.0850152914324375e-6,921645.9969700517
180.56,1,21.8107,raw,1.0873934207988542e-6,919630.3572127091
180.57,1,21.8774,raw,1.0907188134349128e-6,916826.5804921624
180.64,1,21.6676,raw,1.080259032699604e-6,925703.9003885633
180.66,1,21.7439,raw,1.0840630425666395e-6,922455.5775210167
180.66,1,21.639,raw,1.0788331521989851e-6,926927.391841547
180.71,1,21.6199,raw,1.0778809033331874e-6,927746.2815304064
180.73,1,21.5437,raw,1.0740818790623078e-6,931027.717247234
180.73,1,21.5341,raw,1.0736032618313307e-6,931442.7736501286
180.75,1,21.4578,raw,1.0697992519642952e-6,934754.8132641386
180.78,1,21.4483,raw,1.0693256203294743e-6,935168.8400506909
180.84,1,21.3911,raw,1.0664738593282365e-6,937669.4902113139
180.9,1,21.3338,raw,1.063617112730843e-6,940187.9567662223
180.9,1,21.2862,raw,1.061243968960582e-6,942290.3962219296
180.93,1,21.2766,raw,1.060765351729605e-6,942715.5575636728
180.95,1,21.124,raw,1.053157331995534e-6,949525.7447481176
180.97,1,21.1717,raw,1.0555354613619508e-6,947386.4560738739
180.98,1,21.2575,raw,1.0598131028638073e-6,943562.5935344814
180.99,1,21.1526,raw,1.0545832124961528e-6,948241.9103116987
180.99,1,21.0001,raw,1.0469801783582377e-6,955127.9199651066
181.01,1,20.9428,raw,1.044123431760844e-6,957741.1727208986
181.02,1,21.124,raw,1.053157331995534e-6,949525.7447481176
181.03,1,20.9619,raw,1.045075680626642e-6,956868.5010451932
181.06,1,21.0382,raw,1.0488796904936775e-6,953398.1914830754
181.07,1,20.9047,raw,1.0422239196254042e-6,959486.7102641625
181.13,1,20.857,raw,1.0398457902589876e-6,961681.0582566637
181.15,1,20.8379,raw,1.0388935413931898e-6,962562.5342313397
181.15,1,20.8093,raw,1.037467660892571e-6,963885.4662126661
181.17,1,20.7712,raw,1.0355681487571312e-6,965653.4929161163
181.23,1,20.6949,raw,1.0317641388900956e-6,969213.7595281559
181.24,1,20.7235,raw,1.0331900193907145e-6,967876.1711129507
181.26,1,20.7044,raw,1.0322377705249165e-6,968769.0458095494
181.28,1,20.6472,raw,1.0293860095236788e-6,971452.8765188131
181.34,1,20.5709,raw,1.0255819996566434e-6,975056.1148058291
181.35,1,20.59,raw,1.026534248522441e-6,974151.6188469761
181.36,1,20.6186,raw,1.0279601290230599e-6,972800.3759740834
181.39,1,20.5232,raw,1.0232038702902266e-6,977322.3392092477
181.44,1,20.5041,raw,1.0222516214244286e-6,978232.7355045691
181.46,1,20.4946,raw,1.0217779897896077e-6,978686.1823143284
181.48,1,20.4851,raw,1.0213043581547866e-6,979140.0496975479
181.52,1,20.4374,raw,1.01892622878837e-6,981425.3198576745
181.54,1,20.4183,raw,1.017973979922572e-6,982343.379814149
181.56,1,20.3706,raw,1.0155958505561553e-6,984643.6448636387
181.61,1,20.3611,raw,1.0151222189213344e-6,985103.0559281786
181.62,1,20.3039,raw,1.0122704579200966e-6,987878.2811213234
181.62,1,20.2753,raw,1.010844577419478e-6,989271.7657474481
181.64,1,20.3516,raw,1.0146485872865135e-6,985562.89589316
181.64,1,20.2848,raw,1.0113182090542989e-6,988808.4591447407
181.68,1,20.2371,raw,1.0089400796878822e-6,991139.1371322587
181.69,1,20.218,raw,1.0079878308220843e-6,992075.4689909603
181.73,1,20.218,raw,1.0079878308220843e-6,992075.4689909603
181.73,1,20.1704,raw,1.0056146870518236e-6,994416.66164574
181.81,1,20.1418,raw,1.0041888065512047e-6,995828.6663584802
181.81,1,20.1036,raw,1.002284308819609e-6,997720.8973546646
181.81,1,20.1322,raw,1.0037101893202278e-6,996303.525300724
181.81,1,20.0464,raw,9.994325478183712e-7,1000567.7743664318
181.84,1,20.0845,raw,1.001332059953811e-6,998669.7120694683
181.86,1,20.1036,raw,1.002284308819609e-6,997720.8973546646
181.86,1,19.9987,raw,9.970544184519545e-7,1002954.2836313978
181.88,1,20.0178,raw,9.980066673177525e-7,1001997.3139935074
181.94,1,19.9129,raw,9.92776776950098e-7,1007275.7776144728
181.94,1,19.9606,raw,9.951549063165147e-7,1004868.6829082911
181.95,1,19.9653,raw,9.953892293358471e-7,1004632.1283456415
181.99,1,19.9176,raw,9.930110999694305e-7,1007038.0885276959
182.03,1,19.827,raw,9.884941498520855e-7,1011639.7756624419
182.04,1,19.9415,raw,9.94202657450717e-7,1005831.1477100134
182.05,1,19.8652,raw,9.903986475836812e-7,1009694.4320751483
182.05,1,19.8604,raw,9.901593389681927e-7,1009938.4620681979
182.06,1,19.9319,raw,9.9372404021974e-7,1006315.5962080501
182.07,1,19.8795,raw,9.911115878339907e-7,1008968.124553396
182.11,1,19.8509,raw,9.896857073333718e-7,1010421.786017724
182.13,1,19.8413,raw,9.89207090102395e-7,1010910.6677515705
182.14,1,19.808,raw,9.875468865824435e-7,1012610.1490336853
182.18,1,19.765,raw,9.854030802353594e-7,1014813.1460692757
182.19,1,19.765,raw,9.854030802353594e-7,1014813.1460692757
182.23,1,19.7794,raw,9.861210060818248e-7,1014074.3314791771
182.27,1,19.7317,raw,9.837428767154082e-7,1016525.7850088555
182.32,1,19.7555,raw,9.849294486005385e-7,1015301.1481389605
182.33,1,19.7174,raw,9.830299364650987e-7,1017263.0180479797
182.34,1,19.7078,raw,9.825513192341216e-7,1017758.5439297758
182.42,1,19.6888,raw,9.816040559644798e-7,1018740.6968458837
182.43,1,19.7031,raw,9.82316996214789e-7,1018001.3212164197
182.44,1,19.6888,raw,9.816040559644798e-7,1018740.6968458837
182.48,1,19.6172,raw,9.780343691167769e-7,1022458.9560212075
182.49,1,19.6411,raw,9.792259265980632e-7,1021214.7910279584
182.5,1,19.6411,raw,9.792259265980632e-7,1021214.7910279584
182.51,1,19.6411,raw,9.792259265980632e-7,1021214.7910279584
182.51,1,19.5743,raw,9.758955483658486e-7,1024699.8274298051
182.56,1,19.622,raw,9.782736777322652e-7,1022208.8386535131
182.57,1,19.5552,raw,9.749432995000506e-7,1025700.6746062037
182.57,1,19.5362,raw,9.739960362304088e-7,1026698.2234036933
182.58,1,19.622,raw,9.782736777322652e-7,1022208.8386535131
182.61,1,19.5791,raw,9.761348569813369e-7,1024448.6126563139
182.62,1,19.5552,raw,9.749432995000506e-7,1025700.6746062037
182.65,1,19.5075,raw,9.725651701336337e-7,1028208.7316190818
182.67,1,19.5266,raw,9.735174189994317e-7,1027202.9862884084
182.68,1,19.4979,raw,9.720865529026569e-7,1028714.981206142
182.75,1,19.4979,raw,9.720865529026569e-7,1028714.981206142
182.76,1,19.4789,raw,9.711392896330148e-7,1029718.4046357463
182.77,1,19.4884,raw,9.716129212678357e-7,1029216.448351801
182.82,1,19.4407,raw,9.692347919014193e-7,1031741.7496314038
182.83,1,19.4312,raw,9.687611602665984e-7,1032246.1727561464
182.86,1,19.4073,raw,9.675696027853119e-7,1033517.3791335856
182.87,1,19.4455,raw,9.694741005169076e-7,1031487.0706363547
182.88,1,19.4217,raw,9.682875286317775e-7,1032751.089351562
182.89,1,19.4026,raw,9.673352797659793e-7,1033767.7338119241
182.92,1,19.4026,raw,9.673352797659793e-7,1033767.7338119241
182.92,1,19.4026,raw,9.673352797659793e-7,1033767.7338119241
182.94,1,19.3787,raw,9.66143722284693e-7,1035042.6928565506
182.96,1,19.3454,raw,9.644835187647418e-7,1036824.3526657105
182.99,1,19.393,raw,9.668566625350025e-7,1034279.4736275582
183.03,1,19.3454,raw,9.644835187647418e-7,1036824.3526657105
183.04,1,19.3597,raw,9.651964590150512e-7,1036058.5046286479
183.05,1,19.3454,raw,9.644835187647418e-7,1036824.3526657105
183.1,1,19.3167,raw,9.63052652667967e-7,1038364.825879122
183.15,1,19.3311,raw,9.637705785144323e-7,1037591.3337605846
183.16,1,19.3358,raw,9.640049015337647e-7,1037339.1239079448
183.19,1,19.2977,raw,9.621053893983251e-7,1039387.1721531184
183.21,1,19.3263,raw,9.635312698989438e-7,1037849.03639389
183.21,1,19.2452,raw,9.5948795141642e-7,1042222.5714494644
183.22,1,19.2977,raw,9.621053893983251e-7,1039387.1721531184
183.23,1,19.2738,raw,9.609138319170388e-7,1040676.0385631911
183.24,1,19.3024,raw,9.623397124176575e-7,1039134.0886138115
183.26,1,19.25,raw,9.597272600319083e-7,1041962.6925745058
183.27,1,19.2643,raw,9.604402002822177e-7,1041189.2377122053
183.3,1,19.2548,raw,9.599665686473968e-7,1041702.943269171
183.3,1,19.2691,raw,9.606795088977062e-7,1040929.8738425373
183.33,1,19.2166,raw,9.58062070915801e-7,1043773.7077349393
183.36,1,19.2405,raw,9.592536283970873e-7,1042477.1618231977
183.36,1,19.2309,raw,9.587750111661103e-7,1042997.5628836527
183.42,1,19.2452,raw,9.5948795141642e-7,1042222.5714494644
183.45,1,19.1975,raw,9.57109822050003e-7,1044812.1803390669
183.48,1,19.1785,raw,9.56162558780361e-7,1045847.2681418901
183.49,1,19.2214,raw,9.583013795312894e-7,1043513.0548273922
183.51,1,19.2071,raw,9.5758843928098e-7,1044289.9673589057
183.52,1,19.2118,raw,9.578227623003125e-7,1044034.490888893
183.58,1,19.1737,raw,9.559232501648727e-7,1046109.0885984049
183.62,1,19.1785,raw,9.56162558780361e-7,1045847.2681418901
183.64,1,19.188,raw,9.56636190415182e-7,1045329.4680039212
183.65,1,19.2023,raw,9.573491306654916e-7,1044551.0085801823
183.67,1,19.1451,raw,9.544973696642538e-7,1047671.8237073318
183.67,1,19.1546,raw,9.549710012990747e-7,1047152.2157632755
183.68,1,19.1546,raw,9.549710012990747e-7,1047152.2157632755
183.68,1,19.1546,raw,9.549710012990747e-7,1047152.2157632755
183.72,1,19.1642,raw,9.554496185300518e-7,1046627.661580407
183.77,1,19.1451,raw,9.544973696642538e-7,1047671.8237073318
183.79,1,19.1165,raw,9.530714891636351e-7,1049239.2348002633
183.81,1,19.1117,raw,9.528321805481465e-7,1049502.756534439
183.85,1,19.1451,raw,9.544973696642538e-7,1047671.8237073318
183.9,1,19.1117,raw,9.528321805481465e-7,1049502.756534439
183.91,1,19.1355,raw,9.54018752433277e-7,1048197.4253120762
183.91,1,19.1451,raw,9.544973696642538e-7,1047671.8237073318
183.92,1,19.1212,raw,9.533058121829676e-7,1048981.3313002966
183.93,1,19.1117,raw,9.528321805481465e-7,1049502.756534439
183.93,1,19.0736,raw,9.509326684127067e-7,1051599.1649221561
183.94,1,19.1212,raw,9.533058121829676e-7,1048981.3313002966
183.97,1,19.0879,raw,9.516456086630163e-7,1050811.342895721
183.98,1,19.0879,raw,9.516456086630163e-7,1050811.342895721
184.07,1,19.1022,raw,9.523585489133256e-7,1050024.700404102
184.07,1,19.0783,raw,9.511669914320392e-7,1051340.1001168466
184.09,1,19.0688,raw,9.506933597972183e-7,1051863.873555716
184.09,1,19.0879,raw,9.516456086630163e-7,1050811.342895721
184.14,1,19.0783,raw,9.511669914320392e-7,1051340.1001168466
184.16,1,19.0879,raw,9.516456086630163e-7,1050811.342895721
184.2,1,19.0974,raw,9.521192402978372e-7,1050288.6168828865
184.22,1,19.0497,raw,9.497411109314204e-7,1052918.5148353642
184.24,1,19.0402,raw,9.492674792965994e-7,1053443.86256758
184.26,1,19.0497,raw,9.497411109314204e-7,1052918.5148353642
184.28,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
184.29,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
184.29,1,19.0545,raw,9.49980419546909e-7,1052653.2751874484
184.29,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
184.29,1,19.0163,raw,9.480759218153131e-7,1054767.8482175416
184.35,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
184.37,1,19.0497,raw,9.497411109314204e-7,1052918.5148353642
184.39,1,19.0306,raw,9.487888620656225e-7,1053975.2730896156
184.47,1,19.0402,raw,9.492674792965994e-7,1053443.86256758
184.48,1,19.0259,raw,9.4855453904629e-7,1054235.6383697612
184.5,1,19.0354,raw,9.490281706811109e-7,1053709.500827891
184.51,1,19.0068,raw,9.47602290180492e-7,1055295.0434612476
184.56,1,19.0306,raw,9.487888620656225e-7,1053975.2730896156
184.56,1,19.0259,raw,9.4855453904629e-7,1054235.6383697612
184.57,1,19.0163,raw,9.480759218153131e-7,1054767.8482175416
184.57,1,18.9925,raw,9.468893499301828e-7,1056089.6054789645
184.59,1,19.002,raw,9.473629815650036e-7,1055561.6162540384
184.64,1,19.0259,raw,9.4855453904629e-7,1054235.6383697612
184.68,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
184.68,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
184.69,1,19.002,raw,9.473629815650036e-7,1055561.6162540384
184.71,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
184.76,1,18.9973,raw,9.471286585456713e-7,1055822.7659751247
184.82,1,18.9973,raw,9.471286585456713e-7,1055822.7659751247
184.82,1,18.9782,raw,9.461764096798734e-7,1056885.3648954714
184.84,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
184.86,1,19.0163,raw,9.480759218153131e-7,1054767.8482175416
184.86,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
184.86,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
184.87,1,19.0211,raw,9.483152304308016e-7,1054501.6761417182
184.88,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
184.9,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
184.95,1,18.9782,raw,9.461764096798734e-7,1056885.3648954714
184.98,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
184.98,1,19.002,raw,9.473629815650036e-7,1055561.6162540384
185.05,1,18.9782,raw,9.461764096798734e-7,1056885.3648954714
185.08,1,18.9687,raw,9.457027780450523e-7,1057414.6795541728
185.09,1,18.9687,raw,9.457027780450523e-7,1057414.6795541728
185.13,1,18.9591,raw,9.452241608140755e-7,1057950.1048076774
185.13,1,18.9782,raw,9.461764096798734e-7,1056885.3648954714
185.14,1,18.9973,raw,9.471286585456713e-7,1055822.7659751247
185.14,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
185.17,1,18.9639,raw,9.454634694295639e-7,1057682.3244195147
185.19,1,18.983,raw,9.464157182953619e-7,1056618.1231659504
185.21,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
185.27,1,19.0068,raw,9.47602290180492e-7,1055295.0434612476
185.28,1,18.9687,raw,9.457027780450523e-7,1057414.6795541728
185.29,1,18.9544,raw,9.44989837794743e-7,1058212.437853967
185.3,1,18.9973,raw,9.471286585456713e-7,1055822.7659751247
185.32,1,18.9639,raw,9.454634694295639e-7,1057682.3244195147
185.36,1,18.9734,raw,9.45937101064385e-7,1057152.741841696
185.4,1,19.0068,raw,9.47602290180492e-7,1055295.0434612476
185.41,1,18.9544,raw,9.44989837794743e-7,1058212.437853967
185.43,1,18.9591,raw,9.452241608140755e-7,1057950.1048076774
185.44,1,18.9544,raw,9.44989837794743e-7,1058212.437853967
185.47,1,18.983,raw,9.464157182953619e-7,1056618.1231659504
185.47,1,18.9925,raw,9.468893499301828e-7,1056089.6054789645
185.5,1,18.9782,raw,9.461764096798734e-7,1056885.3648954714
185.52,1,18.9496,raw,9.447505291792546e-7,1058480.486768018
185.6,1,18.9448,raw,9.445112205637661e-7,1058748.671511931
185.62,1,19.002,raw,9.473629815650036e-7,1055561.6162540384
185.62,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
185.67,1,18.9925,raw,9.468893499301828e-7,1056089.6054789645
185.68,1,18.9496,raw,9.447505291792546e-7,1058480.486768018
185.7,1,18.9544,raw,9.44989837794743e-7,1058212.437853967
185.71,1,18.9687,raw,9.457027780450523e-7,1057414.6795541728
185.72,1,18.983,raw,9.464157182953619e-7,1056618.1231659504
185.74,1,18.983,raw,9.464157182953619e-7,1056618.1231659504
185.76,1,18.9448,raw,9.445112205637661e-7,1058748.671511931
185.79,1,18.9544,raw,9.44989837794743e-7,1058212.437853967
185.8,1,18.9782,raw,9.461764096798734e-7,1056885.3648954714
185.8,1,18.9973,raw,9.471286585456713e-7,1055822.7659751247
185.86,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
185.89,1,18.9448,raw,9.445112205637661e-7,1058748.671511931
185.9,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
185.92,1,18.9496,raw,9.447505291792546e-7,1058480.486768018
185.95,1,18.983,raw,9.464157182953619e-7,1056618.1231659504
185.98,1,18.9496,raw,9.447505291792546e-7,1058480.486768018
185.99,1,18.9496,raw,9.447505291792546e-7,1058480.486768018
186.01,1,18.9925,raw,9.468893499301828e-7,1056089.6054789645
186.03,1,18.9687,raw,9.457027780450523e-7,1057414.6795541728
186.1,1,18.983,raw,9.464157182953619e-7,1056618.1231659504
186.12,1,18.9544,raw,9.44989837794743e-7,1058212.437853967
186.14,1,18.94,raw,9.442719119482776e-7,1059016.9921889775
186.16,1,18.9687,raw,9.457027780450523e-7,1057414.6795541728
186.2,1,18.9687,raw,9.457027780450523e-7,1057414.6795541728
186.25,1,18.983,raw,9.464157182953619e-7,1056618.1231659504
186.27,1,18.983,raw,9.464157182953619e-7,1056618.1231659504
186.27,1,18.9591,raw,9.452241608140755e-7,1057950.1048076774
186.27,1,18.9782,raw,9.461764096798734e-7,1056885.3648954714
186.28,1,18.9782,raw,9.461764096798734e-7,1056885.3648954714
186.34,1,18.9925,raw,9.468893499301828e-7,1056089.6054789645
186.34,1,18.9591,raw,9.452241608140755e-7,1057950.1048076774
186.35,1,18.9544,raw,9.44989837794743e-7,1058212.437853967
186.38,1,18.9734,raw,9.45937101064385e-7,1057152.741841696
186.39,1,18.9782,raw,9.461764096798734e-7,1056885.3648954714
186.4,1,18.9687,raw,9.457027780450523e-7,1057414.6795541728
186.41,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
186.41,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
186.44,1,18.9782,raw,9.461764096798734e-7,1056885.3648954714
186.48,1,19.002,raw,9.473629815650036e-7,1055561.6162540384
186.51,1,18.983,raw,9.464157182953619e-7,1056618.1231659504
186.54,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
186.55,1,19.002,raw,9.473629815650036e-7,1055561.6162540384
186.56,1,18.9544,raw,9.44989837794743e-7,1058212.437853967
186.58,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
186.6,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
186.61,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
186.69,1,18.9734,raw,9.45937101064385e-7,1057152.741841696
186.69,1,18.9734,raw,9.45937101064385e-7,1057152.741841696
186.7,1,18.9782,raw,9.461764096798734e-7,1056885.3648954714
186.74,1,18.9639,raw,9.454634694295639e-7,1057682.3244195147
186.74,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
186.74,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
186.75,1,19.0068,raw,9.47602290180492e-7,1055295.0434612476
186.77,1,18.9687,raw,9.457027780450523e-7,1057414.6795541728
186.81,1,19.0068,raw,9.47602290180492e-7,1055295.0434612476
186.81,1,18.9973,raw,9.471286585456713e-7,1055822.7659751247
186.82,1,18.9877,raw,9.466500413146944e-7,1056356.5798943124
186.91,1,19.002,raw,9.473629815650036e-7,1055561.6162540384
186.92,1,18.9973,raw,9.471286585456713e-7,1055822.7659751247
186.94,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
186.97,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
187.01,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
187.01,1,18.983,raw,9.464157182953619e-7,1056618.1231659504
187.03,1,18.983,raw,9.464157182953619e-7,1056618.1231659504
187.06,1,18.9925,raw,9.468893499301828e-7,1056089.6054789645
187.07,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
187.1,1,19.0354,raw,9.490281706811109e-7,1053709.500827891
187.11,1,18.9973,raw,9.471286585456713e-7,1055822.7659751247
187.16,1,18.9925,raw,9.468893499301828e-7,1056089.6054789645
187.18,1,19.002,raw,9.473629815650036e-7,1055561.6162540384
187.22,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
187.25,1,19.0211,raw,9.483152304308016e-7,1054501.6761417182
187.25,1,19.002,raw,9.473629815650036e-7,1055561.6162540384
187.26,1,18.9782,raw,9.461764096798734e-7,1056885.3648954714
187.31,1,19.0259,raw,9.4855453904629e-7,1054235.6383697612
187.33,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
187.35,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
187.37,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
187.4,1,19.0306,raw,9.487888620656225e-7,1053975.2730896156
187.4,1,19.0402,raw,9.492674792965994e-7,1053443.86256758
187.44,1,19.0259,raw,9.4855453904629e-7,1054235.6383697612
187.46,1,19.0211,raw,9.483152304308016e-7,1054501.6761417182
187.46,1,19.0306,raw,9.487888620656225e-7,1053975.2730896156
187.46,1,19.0116,raw,9.478415987959808e-7,1055028.6052756861
187.49,1,19.0306,raw,9.487888620656225e-7,1053975.2730896156
187.49,1,19.0259,raw,9.4855453904629e-7,1054235.6383697612
187.5,1,19.0545,raw,9.49980419546909e-7,1052653.2751874484
187.5,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
187.55,1,19.0211,raw,9.483152304308016e-7,1054501.6761417182
187.58,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
187.62,1,19.0354,raw,9.490281706811109e-7,1053709.500827891
187.65,1,18.9973,raw,9.471286585456713e-7,1055822.7659751247
187.7,1,19.064,raw,9.504540511817299e-7,1052128.7154877903
187.7,1,19.0688,raw,9.506933597972183e-7,1051863.873555716
187.72,1,19.0402,raw,9.492674792965994e-7,1053443.86256758
187.72,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
187.73,1,19.0163,raw,9.480759218153131e-7,1054767.8482175416
187.74,1,19.0593,raw,9.502197281623974e-7,1052388.1691383857
187.75,1,19.0593,raw,9.502197281623974e-7,1052388.1691383857
187.81,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
187.83,1,19.0402,raw,9.492674792965994e-7,1053443.86256758
187.86,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
187.89,1,19.0497,raw,9.497411109314204e-7,1052918.5148353642
187.9,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
187.92,1,19.0783,raw,9.511669914320392e-7,1051340.1001168466
187.94,1,19.0497,raw,9.497411109314204e-7,1052918.5148353642
187.96,1,19.0545,raw,9.49980419546909e-7,1052653.2751874484
188.01,1,19.0688,raw,9.506933597972183e-7,1051863.873555716
188.02,1,19.0783,raw,9.511669914320392e-7,1051340.1001168466
188.02,1,19.0688,raw,9.506933597972183e-7,1051863.873555716
188.03,1,19.0545,raw,9.49980419546909e-7,1052653.2751874484
188.03,1,19.0497,raw,9.497411109314204e-7,1052918.5148353642
188.07,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
188.1,1,19.0783,raw,9.511669914320392e-7,1051340.1001168466
188.12,1,19.0688,raw,9.506933597972183e-7,1051863.873555716
188.12,1,19.0783,raw,9.511669914320392e-7,1051340.1001168466
188.17,1,19.0879,raw,9.516456086630163e-7,1050811.342895721
188.19,1,19.064,raw,9.504540511817299e-7,1052128.7154877903
188.25,1,19.0974,raw,9.521192402978372e-7,1050288.6168828865
188.26,1,19.0783,raw,9.511669914320392e-7,1051340.1001168466
188.27,1,19.0545,raw,9.49980419546909e-7,1052653.2751874484
188.31,1,19.0879,raw,9.516456086630163e-7,1050811.342895721
188.38,1,19.0783,raw,9.511669914320392e-7,1051340.1001168466
188.4,1,19.0974,raw,9.521192402978372e-7,1050288.6168828865
188.41,1,19.045,raw,9.49506787912088e-7,1053178.3582073634
188.42,1,19.1117,raw,9.528321805481465e-7,1049502.756534439
188.44,1,19.1165,raw,9.530714891636351e-7,1049239.2348002633
188.44,1,19.0688,raw,9.506933597972183e-7,1051863.873555716
188.46,1,19.0974,raw,9.521192402978372e-7,1050288.6168828865
188.51,1,19.0926,raw,9.518799316823488e-7,1050552.666062204
188.52,1,19.1069,raw,9.525928719326581e-7,1049766.4106714975
188.52,1,19.0736,raw,9.509326684127067e-7,1051599.1649221561
188.55,1,19.1022,raw,9.523585489133256e-7,1050024.700404102
188.55,1,19.0974,raw,9.521192402978372e-7,1050288.6168828865
188.57,1,19.1212,raw,9.533058121829676e-7,1048981.3313002966
188.65,1,19.1165,raw,9.530714891636351e-7,1049239.2348002633
188.69,1,19.1212,raw,9.533058121829676e-7,1048981.3313002966
188.7,1,19.0783,raw,9.511669914320392e-7,1051340.1001168466
188.71,1,19.1355,raw,9.54018752433277e-7,1048197.4253120762
188.78,1,19.1117,raw,9.528321805481465e-7,1049502.756534439
188.78,1,19.1451,raw,9.544973696642538e-7,1047671.8237073318
188.78,1,19.0926,raw,9.518799316823488e-7,1050552.666062204
188.79,1,19.1117,raw,9.528321805481465e-7,1049502.756534439
188.81,1,19.1212,raw,9.533058121829676e-7,1048981.3313002966
188.82,1,19.1212,raw,9.533058121829676e-7,1048981.3313002966
188.84,1,19.1117,raw,9.528321805481465e-7,1049502.756534439
188.86,1,19.1355,raw,9.54018752433277e-7,1048197.4253120762
188.86,1,19.1308,raw,9.537844294139446e-7,1048454.9434450851
188.95,1,19.0974,raw,9.521192402978372e-7,1050288.6168828865
188.96,1,19.1165,raw,9.530714891636351e-7,1049239.2348002633
188.99,1,19.1355,raw,9.54018752433277e-7,1048197.4253120762
189.02,1,19.1308,raw,9.537844294139446e-7,1048454.9434450851
189.03,1,19.1308,raw,9.537844294139446e-7,1048454.9434450851
189.05,1,19.1117,raw,9.528321805481465e-7,1049502.756534439
189.06,1,19.1546,raw,9.549710012990747e-7,1047152.2157632755
189.06,1,19.126,raw,9.535451207984561e-7,1048718.0713196294
189.06,1,19.1403,raw,9.542580610487655e-7,1047934.5586045795
189.08,1,19.1546,raw,9.549710012990747e-7,1047152.2157632755
189.11,1,19.1499,raw,9.547366782797424e-7,1047409.220521216
189.14,1,19.1308,raw,9.537844294139446e-7,1048454.9434450851
189.17,1,19.1546,raw,9.549710012990747e-7,1047152.2157632755
189.18,1,19.1451,raw,9.544973696642538e-7,1047671.8237073318
189.22,1,19.1355,raw,9.54018752433277e-7,1048197.4253120762
189.25,1,19.1642,raw,9.554496185300518e-7,1046627.661580407
189.26,1,19.1546,raw,9.549710012990747e-7,1047152.2157632755
189.28,1,19.1546,raw,9.549710012990747e-7,1047152.2157632755
189.32,1,19.1594,raw,9.552103099145635e-7,1046889.8729636227
189.32,1,19.1642,raw,9.554496185300518e-7,1046627.661580407
189.36,1,19.1308,raw,9.537844294139446e-7,1048454.9434450851
189.36,1,19.1642,raw,9.554496185300518e-7,1046627.661580407
189.43,1,19.1689,raw,9.556839415493842e-7,1046371.0401775395
189.43,1,19.1737,raw,9.559232501648727e-7,1046109.0885984049
189.43,1,19.1975,raw,9.57109822050003e-7,1044812.1803390669
189.46,1,19.1308,raw,9.537844294139446e-7,1048454.9434450851
189.49,1,19.1546,raw,9.549710012990747e-7,1047152.2157632755
189.51,1,19.1355,raw,9.54018752433277e-7,1048197.4253120762
189.53,1,19.1975,raw,9.57109822050003e-7,1044812.1803390669
189.56,1,19.1785,raw,9.56162558780361e-7,1045847.2681418901
189.59,1,19.1832,raw,9.563968817996936e-7,1045591.029237001
189.59,1,19.1737,raw,9.559232501648727e-7,1046109.0885984049
189.6,1,19.1642,raw,9.554496185300518e-7,1046627.661580407
189.62,1,19.1785,raw,9.56162558780361e-7,1045847.2681418901
189.64,1,19.1594,raw,9.552103099145635e-7,1046889.8729636227
189.65,1,19.2071,raw,9.5758843928098e-7,1044289.9673589057
189.67,1,19.1975,raw,9.57109822050003e-7,1044812.1803390669
