# Flat substrate index of 4.8 without absorption.
# Homogeneous conductivity across sample.
cond,freq,param,value
100000.0,0.94,s21.real,-0.2857
100000.0,0.96,s21.real,-0.2857
100000.0,0.98,s21.real,-0.2845
100000.0,1.0,s21.real,-0.2824
100000.0,1.02,s21.real,-0.2791
100000.0,1.04,s21.real,-0.2741
100000.0,1.06,s21.real,-0.2662
100000.0,1.08,s21.real,-0.2631
100000.0,1.1,s21.real,-0.256
100000.0,1.12,s21.real,-0.2479
100000.0,1.14,s21.real,-0.2389
100000.0,1.16,s21.real,-0.2291
100000.0,1.18,s21.real,-0.2184
100000.0,1.2,s21.real,-0.207
100000.0,1.22,s21.real,-0.1949
100000.0,1.24,s21.real,-0.1821
100000.0,1.26,s21.real,-0.1688
100000.0,1.28,s21.real,-0.1551
100000.0,1.3,s21.real,-0.1409
100000.0,1.32,s21.real,-0.1265
100000.0,1.34,s21.real,-0.1118
100000.0,1.36,s21.real,-0.097
100000.0,1.38,s21.real,-0.0821
100000.0,1.4,s21.real,-0.0672
100000.0,1.42,s21.real,-0.0522
100000.0,1.44,s21.real,-0.0373
100000.0,1.46,s21.real,-0.0224
100000.0,1.48,s21.real,-0.0076
100000.0,1.5,s21.real,0.0072
100000.0,1.52,s21.real,0.0219
100000.0,1.54,s21.real,0.0364
100000.0,1.56,s21.real,0.0507
100000.0,1.58,s21.real,0.0648
100000.0,1.6,s21.real,0.0785
100000.0,1.62,s21.real,0.0918
100000.0,1.64,s21.real,0.1047
100000.0,1.66,s21.real,0.117
100000.0,1.68,s21.real,0.1287
100000.0,1.7,s21.real,0.1398
100000.0,1.72,s21.real,0.1503
100000.0,1.74,s21.real,0.1601
100000.0,1.76,s21.real,0.1693
100000.0,1.78,s21.real,0.1779
100000.0,1.8,s21.real,0.186
100000.0,1.82,s21.real,0.1935
100000.0,1.84,s21.real,0.2007
100000.0,1.86,s21.real,0.2074
100000.0,1.88,s21.real,0.2137
100000.0,1.9,s21.real,0.2198
100000.0,1.92,s21.real,0.2254
100000.0,1.94,s21.real,0.2307
100000.0,1.96,s21.real,0.2355
100000.0,1.98,s21.real,0.2397
100000.0,2.0,s21.real,0.2431
100000.0,2.02,s21.real,0.2458
100000.0,2.04,s21.real,0.2474
100000.0,2.06,s21.real,0.2481
100000.0,2.08,s21.real,0.2477
100000.0,2.1,s21.real,0.2461
100000.0,2.12,s21.real,0.2435
100000.0,2.14,s21.real,0.2399
100000.0,2.16,s21.real,0.2352
100000.0,2.18,s21.real,0.2297
100000.0,2.2,s21.real,0.2233
100000.0,2.22,s21.real,0.2161
100000.0,2.24,s21.real,0.2081
100000.0,2.26,s21.real,0.1995
100000.0,2.28,s21.real,0.19
100000.0,2.3,s21.real,0.1799
100000.0,2.32,s21.real,0.169
100000.0,2.34,s21.real,0.1573
100000.0,2.36,s21.real,0.1448
100000.0,2.38,s21.real,0.1316
100000.0,2.4,s21.real,0.1177
100000.0,2.42,s21.real,0.1032
100000.0,2.44,s21.real,0.0882
100000.0,2.46,s21.real,0.0729
100000.0,2.48,s21.real,0.0574
100000.0,2.5,s21.real,0.0418
100000.0,2.52,s21.real,0.0263
100000.0,2.54,s21.real,0.011
100000.0,2.56,s21.real,-0.0042
100000.0,2.58,s21.real,-0.0191
100000.0,2.6,s21.real,-0.0337
100000.0,2.62,s21.real,-0.0481
100000.0,2.64,s21.real,-0.0621
100000.0,2.66,s21.real,-0.0759
100000.0,2.68,s21.real,-0.0894
100000.0,2.7,s21.real,-0.1027
100000.0,2.72,s21.real,-0.1156
100000.0,2.74,s21.real,-0.1282
100000.0,2.76,s21.real,-0.1405
100000.0,2.78,s21.real,-0.1524
100000.0,2.8,s21.real,-0.1641
100000.0,2.82,s21.real,-0.1752
100000.0,2.84,s21.real,-0.186
100000.0,2.86,s21.real,-0.1962
100000.0,2.88,s21.real,-0.2058
100000.0,2.9,s21.real,-0.2149
100000.0,2.92,s21.real,-0.2232
100000.0,2.94,s21.real,-0.2309
100000.0,2.96,s21.real,-0.2377
100000.0,2.98,s21.real,-0.2438
100000.0,3.0,s21.real,-0.2489
200000.0,0.5,s21.real,-0.0121
200000.0,0.52,s21.real,-0.0303
200000.0,0.54,s21.real,-0.0483
200000.0,0.56,s21.real,-0.066
200000.0,0.58,s21.real,-0.0833
200000.0,0.6,s21.real,-0.1003
200000.0,0.62,s21.real,-0.1167
200000.0,0.64,s21.real,-0.1326
200000.0,0.66,s21.real,-0.1479
200000.0,0.68,s21.real,-0.1662
200000.0,0.7,s21.real,-0.1759
200000.0,0.72,s21.real,-0.189
200000.0,0.74,s21.real,-0.2011
200000.0,0.76,s21.real,-0.2123
200000.0,0.78,s21.real,-0.2225
200000.0,0.8,s21.real,-0.2318
200000.0,0.82,s21.real,-0.24
200000.0,0.84,s21.real,-0.2471
200000.0,0.86,s21.real,-0.2531
200000.0,0.88,s21.real,-0.258
200000.0,0.9,s21.real,-0.2618
200000.0,0.92,s21.real,-0.2644
200000.0,0.94,s21.real,-0.2659
200000.0,0.96,s21.real,-0.2662
200000.0,0.98,s21.real,-0.2654
200000.0,1.0,s21.real,-0.2635
200000.0,1.02,s21.real,-0.2604
200000.0,1.04,s21.real,-0.2559
200000.0,1.06,s21.real,-0.249
200000.0,1.08,s21.real,-0.2447
200000.0,1.1,s21.real,-0.2376
200000.0,1.12,s21.real,-0.2296
200000.0,1.14,s21.real,-0.2206
200000.0,1.16,s21.real,-0.2109
200000.0,1.18,s21.real,-0.2005
200000.0,1.2,s21.real,-0.1894
200000.0,1.22,s21.real,-0.1778
200000.0,1.24,s21.real,-0.1658
200000.0,1.26,s21.real,-0.1534
200000.0,1.28,s21.real,-0.1408
200000.0,1.3,s21.real,-0.128
200000.0,1.32,s21.real,-0.1151
200000.0,1.34,s21.real,-0.1022
200000.0,1.36,s21.real,-0.0893
200000.0,1.38,s21.real,-0.0764
200000.0,1.4,s21.real,-0.0636
200000.0,1.42,s21.real,-0.0507
200000.0,1.44,s21.real,-0.038
200000.0,1.46,s21.real,-0.0252
200000.0,1.48,s21.real,-0.0125
200000.0,1.5,s21.real,0.0002
200000.0,1.52,s21.real,0.0128
200000.0,1.54,s21.real,0.0254
200000.0,1.56,s21.real,0.0377
200000.0,1.58,s21.real,0.0499
200000.0,1.6,s21.real,0.0618
200000.0,1.62,s21.real,0.0735
200000.0,1.64,s21.real,0.0848
200000.0,1.66,s21.real,0.0958
200000.0,1.68,s21.real,0.1064
200000.0,1.7,s21.real,0.1167
200000.0,1.72,s21.real,0.1267
200000.0,1.74,s21.real,0.1363
200000.0,1.76,s21.real,0.1456
200000.0,1.78,s21.real,0.1547
200000.0,1.8,s21.real,0.1635
200000.0,1.82,s21.real,0.172
200000.0,1.84,s21.real,0.1804
200000.0,1.86,s21.real,0.1884
200000.0,1.88,s21.real,0.1962
200000.0,1.9,s21.real,0.2036
200000.0,1.92,s21.real,0.2106
200000.0,1.94,s21.real,0.2171
200000.0,1.96,s21.real,0.2229
200000.0,1.98,s21.real,0.2279
200000.0,2.0,s21.real,0.232
200000.0,2.02,s21.real,0.2353
200000.0,2.04,s21.real,0.2375
200000.0,2.06,s21.real,0.2386
200000.0,2.08,s21.real,0.2386
200000.0,2.1,s21.real,0.2376
200000.0,2.12,s21.real,0.2355
200000.0,2.14,s21.real,0.2325
200000.0,2.16,s21.real,0.2285
200000.0,2.18,s21.real,0.2236
200000.0,2.2,s21.real,0.2179
200000.0,2.22,s21.real,0.2113
200000.0,2.24,s21.real,0.204
200000.0,2.26,s21.real,0.1959
200000.0,2.28,s21.real,0.1871
200000.0,2.3,s21.real,0.1774
200000.0,2.32,s21.real,0.167
200000.0,2.34,s21.real,0.1558
200000.0,2.36,s21.real,0.1439
200000.0,2.38,s21.real,0.1313
200000.0,2.4,s21.real,0.118
200000.0,2.42,s21.real,0.1042
200000.0,2.44,s21.real,0.0899
200000.0,2.46,s21.real,0.0753
200000.0,2.48,s21.real,0.0606
200000.0,2.5,s21.real,0.0457
200000.0,2.52,s21.real,0.0309
200000.0,2.54,s21.real,0.0161
200000.0,2.56,s21.real,0.0015
200000.0,2.58,s21.real,-0.013
200000.0,2.6,s21.real,-0.0273
200000.0,2.62,s21.real,-0.0414
200000.0,2.64,s21.real,-0.0553
200000.0,2.66,s21.real,-0.069
200000.0,2.68,s21.real,-0.0824
200000.0,2.7,s21.real,-0.0956
200000.0,2.72,s21.real,-0.1085
200000.0,2.74,s21.real,-0.1211
200000.0,2.76,s21.real,-0.1333
200000.0,2.78,s21.real,-0.1452
200000.0,2.8,s21.real,-0.1567
200000.0,2.82,s21.real,-0.1678
200000.0,2.84,s21.real,-0.1784
200000.0,2.86,s21.real,-0.1884
200000.0,2.88,s21.real,-0.1979
200000.0,2.9,s21.real,-0.2067
200000.0,2.92,s21.real,-0.2148
200000.0,2.94,s21.real,-0.2222
200000.0,2.96,s21.real,-0.2288
200000.0,2.98,s21.real,-0.2346
200000.0,3.0,s21.real,-0.2395
400000.0,0.5,s21.real,-0.0071
400000.0,0.52,s21.real,-0.0228
400000.0,0.54,s21.real,-0.0383
400000.0,0.56,s21.real,-0.0535
400000.0,0.58,s21.real,-0.0685
400000.0,0.6,s21.real,-0.0832
400000.0,0.62,s21.real,-0.0975
400000.0,0.64,s21.real,-0.1113
400000.0,0.66,s21.real,-0.1246
400000.0,0.68,s21.real,-0.1411
400000.0,0.7,s21.real,-0.1491
400000.0,0.72,s21.real,-0.1606
400000.0,0.74,s21.real,-0.1713
400000.0,0.76,s21.real,-0.1812
400000.0,0.78,s21.real,-0.1903
400000.0,0.8,s21.real,-0.1985
400000.0,0.82,s21.real,-0.2058
400000.0,0.84,s21.real,-0.2123
400000.0,0.86,s21.real,-0.2177
400000.0,0.88,s21.real,-0.2222
400000.0,0.9,s21.real,-0.2258
400000.0,0.92,s21.real,-0.2284
400000.0,0.94,s21.real,-0.2299
400000.0,0.96,s21.real,-0.2305
400000.0,0.98,s21.real,-0.2301
400000.0,1.0,s21.real,-0.2288
400000.0,1.02,s21.real,-0.2265
400000.0,1.04,s21.real,-0.2231
400000.0,1.06,s21.real,-0.2184
400000.0,1.08,s21.real,-0.2141
400000.0,1.1,s21.real,-0.2083
400000.0,1.12,s21.real,-0.2018
400000.0,1.14,s21.real,-0.1945
400000.0,1.16,s21.real,-0.1867
400000.0,1.18,s21.real,-0.1782
400000.0,1.2,s21.real,-0.1693
400000.0,1.22,s21.real,-0.1599
400000.0,1.24,s21.real,-0.1502
400000.0,1.26,s21.real,-0.1402
400000.0,1.28,s21.real,-0.1299
400000.0,1.3,s21.real,-0.1194
400000.0,1.32,s21.real,-0.1088
400000.0,1.34,s21.real,-0.098
400000.0,1.36,s21.real,-0.0872
400000.0,1.38,s21.real,-0.0762
400000.0,1.4,s21.real,-0.0651
400000.0,1.42,s21.real,-0.054
400000.0,1.44,s21.real,-0.0428
400000.0,1.46,s21.real,-0.0315
400000.0,1.48,s21.real,-0.0202
400000.0,1.5,s21.real,-0.009
400000.0,1.52,s21.real,0.0022
400000.0,1.54,s21.real,0.0133
400000.0,1.56,s21.real,0.0243
400000.0,1.58,s21.real,0.0351
400000.0,1.6,s21.real,0.0457
400000.0,1.62,s21.real,0.0561
400000.0,1.64,s21.real,0.0662
400000.0,1.66,s21.real,0.0762
400000.0,1.68,s21.real,0.0859
400000.0,1.7,s21.real,0.0955
400000.0,1.72,s21.real,0.1049
400000.0,1.74,s21.real,0.1142
400000.0,1.76,s21.real,0.1233
400000.0,1.78,s21.real,0.1324
400000.0,1.8,s21.real,0.1413
400000.0,1.82,s21.real,0.1501
400000.0,1.84,s21.real,0.1586
400000.0,1.86,s21.real,0.167
400000.0,1.88,s21.real,0.175
400000.0,1.9,s21.real,0.1826
400000.0,1.92,s21.real,0.1897
400000.0,1.94,s21.real,0.1961
400000.0,1.96,s21.real,0.2019
400000.0,1.98,s21.real,0.2068
400000.0,2.0,s21.real,0.2109
400000.0,2.02,s21.real,0.2141
400000.0,2.04,s21.real,0.2163
400000.0,2.06,s21.real,0.2176
400000.0,2.08,s21.real,0.2179
400000.0,2.1,s21.real,0.2173
400000.0,2.12,s21.real,0.2157
400000.0,2.14,s21.real,0.2133
400000.0,2.16,s21.real,0.21
400000.0,2.18,s21.real,0.2058
400000.0,2.2,s21.real,0.2009
400000.0,2.22,s21.real,0.1953
400000.0,2.24,s21.real,0.1888
400000.0,2.26,s21.real,0.1817
400000.0,2.28,s21.real,0.1737
400000.0,2.3,s21.real,0.1651
400000.0,2.32,s21.real,0.1557
400000.0,2.34,s21.real,0.1456
400000.0,2.36,s21.real,0.1348
400000.0,2.38,s21.real,0.1234
400000.0,2.4,s21.real,0.1115
400000.0,2.42,s21.real,0.099
400000.0,2.44,s21.real,0.0863
400000.0,2.46,s21.real,0.0732
400000.0,2.48,s21.real,0.06
400000.0,2.5,s21.real,0.0466
400000.0,2.52,s21.real,0.0332
400000.0,2.54,s21.real,0.0198
400000.0,2.56,s21.real,0.0064
400000.0,2.58,s21.real,-0.0069
400000.0,2.6,s21.real,-0.0202
400000.0,2.62,s21.real,-0.0333
400000.0,2.64,s21.real,-0.0463
400000.0,2.66,s21.real,-0.0591
400000.0,2.68,s21.real,-0.0717
400000.0,2.7,s21.real,-0.084
400000.0,2.72,s21.real,-0.0962
400000.0,2.74,s21.real,-0.108
400000.0,2.76,s21.real,-0.1196
400000.0,2.78,s21.real,-0.1307
400000.0,2.8,s21.real,-0.1416
400000.0,2.82,s21.real,-0.152
400000.0,2.84,s21.real,-0.1619
400000.0,2.86,s21.real,-0.1714
400000.0,2.88,s21.real,-0.1802
400000.0,2.9,s21.real,-0.1884
400000.0,2.92,s21.real,-0.196
400000.0,2.94,s21.real,-0.2029
400000.0,2.96,s21.real,-0.209
400000.0,2.98,s21.real,-0.2143
400000.0,3.0,s21.real,-0.2189
600000.0,0.5,s21.real,-0.0035
600000.0,0.52,s21.real,-0.0172
600000.0,0.54,s21.real,-0.0308
600000.0,0.56,s21.real,-0.0442
600000.0,0.58,s21.real,-0.0574
600000.0,0.6,s21.real,-0.0703
600000.0,0.62,s21.real,-0.0829
600000.0,0.64,s21.real,-0.0951
600000.0,0.66,s21.real,-0.107
600000.0,0.68,s21.real,-0.1219
600000.0,0.7,s21.real,-0.1287
600000.0,0.72,s21.real,-0.1389
600000.0,0.74,s21.real,-0.1485
600000.0,0.76,s21.real,-0.1573
600000.0,0.78,s21.real,-0.1655
600000.0,0.8,s21.real,-0.173
600000.0,0.82,s21.real,-0.1796
600000.0,0.84,s21.real,-0.1856
600000.0,0.86,s21.real,-0.1906
600000.0,0.88,s21.real,-0.1949
600000.0,0.9,s21.real,-0.1984
600000.0,0.92,s21.real,-0.201
600000.0,0.94,s21.real,-0.2027
600000.0,0.96,s21.real,-0.2037
600000.0,0.98,s21.real,-0.2037
600000.0,1.0,s21.real,-0.203
600000.0,1.02,s21.real,-0.2014
600000.0,1.04,s21.real,-0.199
600000.0,1.06,s21.real,-0.1958
600000.0,1.08,s21.real,-0.1922
600000.0,1.1,s21.real,-0.1876
600000.0,1.12,s21.real,-0.1825
600000.0,1.14,s21.real,-0.1767
600000.0,1.16,s21.real,-0.1704
600000.0,1.18,s21.real,-0.1635
600000.0,1.2,s21.real,-0.1562
600000.0,1.22,s21.real,-0.1485
600000.0,1.24,s21.real,-0.1403
600000.0,1.26,s21.real,-0.1319
600000.0,1.28,s21.real,-0.1231
600000.0,1.3,s21.real,-0.1141
600000.0,1.32,s21.real,-0.1048
600000.0,1.34,s21.real,-0.0953
600000.0,1.36,s21.real,-0.0855
600000.0,1.38,s21.real,-0.0756
600000.0,1.4,s21.real,-0.0655
600000.0,1.42,s21.real,-0.0553
600000.0,1.44,s21.real,-0.045
600000.0,1.46,s21.real,-0.0346
600000.0,1.48,s21.real,-0.0241
600000.0,1.5,s21.real,-0.0137
600000.0,1.52,s21.real,-0.0034
600000.0,1.54,s21.real,0.0069
600000.0,1.56,s21.real,0.017
600000.0,1.58,s21.real,0.027
600000.0,1.6,s21.real,0.0369
600000.0,1.62,s21.real,0.0466
600000.0,1.64,s21.real,0.0561
600000.0,1.66,s21.real,0.0654
600000.0,1.68,s21.real,0.0746
600000.0,1.7,s21.real,0.0838
600000.0,1.72,s21.real,0.0928
600000.0,1.74,s21.real,0.1017
600000.0,1.76,s21.real,0.1105
600000.0,1.78,s21.real,0.1193
600000.0,1.8,s21.real,0.1279
600000.0,1.82,s21.real,0.1364
600000.0,1.84,s21.real,0.1447
600000.0,1.86,s21.real,0.1526
600000.0,1.88,s21.real,0.1602
600000.0,1.9,s21.real,0.1674
600000.0,1.92,s21.real,0.174
600000.0,1.94,s21.real,0.1799
600000.0,1.96,s21.real,0.1852
600000.0,1.98,s21.real,0.1897
600000.0,2.0,s21.real,0.1934
600000.0,2.02,s21.real,0.1963
600000.0,2.04,s21.real,0.1983
600000.0,2.06,s21.real,0.1995
600000.0,2.08,s21.real,0.1998
600000.0,2.1,s21.real,0.1992
600000.0,2.12,s21.real,0.1979
600000.0,2.14,s21.real,0.1958
600000.0,2.16,s21.real,0.1928
600000.0,2.18,s21.real,0.1892
600000.0,2.2,s21.real,0.1848
600000.0,2.22,s21.real,0.1797
600000.0,2.24,s21.real,0.1738
600000.0,2.26,s21.real,0.1673
600000.0,2.28,s21.real,0.1601
600000.0,2.3,s21.real,0.1521
600000.0,2.32,s21.real,0.1435
600000.0,2.34,s21.real,0.1343
600000.0,2.36,s21.real,0.1245
600000.0,2.38,s21.real,0.1141
600000.0,2.4,s21.real,0.1033
600000.0,2.42,s21.real,0.0921
600000.0,2.44,s21.real,0.0805
600000.0,2.46,s21.real,0.0687
600000.0,2.48,s21.real,0.0567
600000.0,2.5,s21.real,0.0445
600000.0,2.52,s21.real,0.0323
600000.0,2.54,s21.real,0.02
600000.0,2.56,s21.real,0.0077
600000.0,2.58,s21.real,-0.0045
600000.0,2.6,s21.real,-0.0167
600000.0,2.62,s21.real,-0.0288
600000.0,2.64,s21.real,-0.0408
600000.0,2.66,s21.real,-0.0526
600000.0,2.68,s21.real,-0.0643
600000.0,2.7,s21.real,-0.0757
600000.0,2.72,s21.real,-0.087
600000.0,2.74,s21.real,-0.098
600000.0,2.76,s21.real,-0.1087
600000.0,2.78,s21.real,-0.119
600000.0,2.8,s21.real,-0.1291
600000.0,2.82,s21.real,-0.1387
600000.0,2.84,s21.real,-0.1479
600000.0,2.86,s21.real,-0.1566
600000.0,2.88,s21.real,-0.1647
600000.0,2.9,s21.real,-0.1723
600000.0,2.92,s21.real,-0.1793
600000.0,2.94,s21.real,-0.1856
600000.0,2.96,s21.real,-0.1912
600000.0,2.98,s21.real,-0.1962
600000.0,3.0,s21.real,-0.2003
800000.0,0.5,s21.real,-0.0008
800000.0,0.52,s21.real,-0.013
800000.0,0.54,s21.real,-0.0251
800000.0,0.56,s21.real,-0.037
800000.0,0.58,s21.real,-0.0488
800000.0,0.6,s21.real,-0.0603
800000.0,0.62,s21.real,-0.0716
800000.0,0.64,s21.real,-0.0825
800000.0,0.66,s21.real,-0.0931
800000.0,0.68,s21.real,-0.1068
800000.0,0.7,s21.real,-0.1127
800000.0,0.72,s21.real,-0.1219
800000.0,0.74,s21.real,-0.1306
800000.0,0.76,s21.real,-0.1387
800000.0,0.78,s21.real,-0.1462
800000.0,0.8,s21.real,-0.153
800000.0,0.82,s21.real,-0.1593
800000.0,0.84,s21.real,-0.1648
800000.0,0.86,s21.real,-0.1696
800000.0,0.88,s21.real,-0.1738
800000.0,0.9,s21.real,-0.1772
800000.0,0.92,s21.real,-0.1799
800000.0,0.94,s21.real,-0.1818
800000.0,0.96,s21.real,-0.1831
800000.0,0.98,s21.real,-0.1836
800000.0,1.0,s21.real,-0.1834
800000.0,1.02,s21.real,-0.1824
800000.0,1.04,s21.real,-0.1808
800000.0,1.06,s21.real,-0.1786
800000.0,1.08,s21.real,-0.1756
800000.0,1.1,s21.real,-0.1721
800000.0,1.12,s21.real,-0.1679
800000.0,1.14,s21.real,-0.1632
800000.0,1.16,s21.real,-0.158
800000.0,1.18,s21.real,-0.1522
800000.0,1.2,s21.real,-0.146
800000.0,1.22,s21.real,-0.1394
800000.0,1.24,s21.real,-0.1323
800000.0,1.26,s21.real,-0.1249
800000.0,1.28,s21.real,-0.1171
800000.0,1.3,s21.real,-0.109
800000.0,1.32,s21.real,-0.1005
800000.0,1.34,s21.real,-0.0918
800000.0,1.36,s21.real,-0.0829
800000.0,1.38,s21.real,-0.0737
800000.0,1.4,s21.real,-0.0643
800000.0,1.42,s21.real,-0.0548
800000.0,1.44,s21.real,-0.0452
800000.0,1.46,s21.real,-0.0355
800000.0,1.48,s21.real,-0.0257
800000.0,1.5,s21.real,-0.016
800000.0,1.52,s21.real,-0.0064
800000.0,1.54,s21.real,0.0032
800000.0,1.56,s21.real,0.0127
800000.0,1.58,s21.real,0.0221
800000.0,1.6,s21.real,0.0313
800000.0,1.62,s21.real,0.0404
800000.0,1.64,s21.real,0.0493
800000.0,1.66,s21.real,0.0582
800000.0,1.68,s21.real,0.067
800000.0,1.7,s21.real,0.0757
800000.0,1.72,s21.real,0.0843
800000.0,1.74,s21.real,0.0928
800000.0,1.76,s21.real,0.1013
800000.0,1.78,s21.real,0.1097
800000.0,1.8,s21.real,0.1179
800000.0,1.82,s21.real,0.126
800000.0,1.84,s21.real,0.1338
800000.0,1.86,s21.real,0.1412
800000.0,1.88,s21.real,0.1483
800000.0,1.9,s21.real,0.1549
800000.0,1.92,s21.real,0.1609
800000.0,1.94,s21.real,0.1664
800000.0,1.96,s21.real,0.1712
800000.0,1.98,s21.real,0.1752
800000.0,2.0,s21.real,0.1786
800000.0,2.02,s21.real,0.1811
800000.0,2.04,s21.real,0.1829
800000.0,2.06,s21.real,0.184
800000.0,2.08,s21.real,0.1842
800000.0,2.1,s21.real,0.1838
800000.0,2.12,s21.real,0.1826
800000.0,2.14,s21.real,0.1806
800000.0,2.16,s21.real,0.178
800000.0,2.18,s21.real,0.1746
800000.0,2.2,s21.real,0.1706
800000.0,2.22,s21.real,0.1659
800000.0,2.24,s21.real,0.1606
800000.0,2.26,s21.real,0.1545
800000.0,2.28,s21.real,0.1478
800000.0,2.3,s21.real,0.1405
800000.0,2.32,s21.real,0.1326
800000.0,2.34,s21.real,0.1241
800000.0,2.36,s21.real,0.1151
800000.0,2.38,s21.real,0.1056
800000.0,2.4,s21.real,0.0957
800000.0,2.42,s21.real,0.0854
800000.0,2.44,s21.real,0.0748
800000.0,2.46,s21.real,0.064
800000.0,2.48,s21.real,0.053
800000.0,2.5,s21.real,0.0418
800000.0,2.52,s21.real,0.0306
800000.0,2.54,s21.real,0.0193
800000.0,2.56,s21.real,0.0079
800000.0,2.58,s21.real,-0.0034
800000.0,2.6,s21.real,-0.0147
800000.0,2.62,s21.real,-0.0259
800000.0,2.64,s21.real,-0.037
800000.0,2.66,s21.real,-0.048
800000.0,2.68,s21.real,-0.0588
800000.0,2.7,s21.real,-0.0694
800000.0,2.72,s21.real,-0.0798
800000.0,2.74,s21.real,-0.09
800000.0,2.76,s21.real,-0.1
800000.0,2.78,s21.real,-0.1095
800000.0,2.8,s21.real,-0.1188
800000.0,2.82,s21.real,-0.1277
800000.0,2.84,s21.real,-0.1362
800000.0,2.86,s21.real,-0.1442
800000.0,2.88,s21.real,-0.1517
800000.0,2.9,s21.real,-0.1587
800000.0,2.92,s21.real,-0.1651
800000.0,2.94,s21.real,-0.1709
800000.0,2.96,s21.real,-0.1761
800000.0,2.98,s21.real,-0.1806
800000.0,3.0,s21.real,-0.1844
1000000.0,0.5,s21.real,0.0013
1000000.0,0.52,s21.real,-0.0097
1000000.0,0.54,s21.real,-0.0206
1000000.0,0.56,s21.real,-0.0313
1000000.0,0.58,s21.real,-0.0419
1000000.0,0.6,s21.real,-0.0524
1000000.0,0.62,s21.real,-0.0626
1000000.0,0.64,s21.real,-0.0725
1000000.0,0.66,s21.real,-0.0821
1000000.0,0.68,s21.real,-0.0948
1000000.0,0.7,s21.real,-0.1
1000000.0,0.72,s21.real,-0.1084
1000000.0,0.74,s21.real,-0.1164
1000000.0,0.76,s21.real,-0.1239
1000000.0,0.78,s21.real,-0.1308
1000000.0,0.8,s21.real,-0.1373
1000000.0,0.82,s21.real,-0.1431
1000000.0,0.84,s21.real,-0.1484
1000000.0,0.86,s21.real,-0.153
1000000.0,0.88,s21.real,-0.157
1000000.0,0.9,s21.real,-0.1604
1000000.0,0.92,s21.real,-0.1632
1000000.0,0.94,s21.real,-0.1653
1000000.0,0.96,s21.real,-0.1668
1000000.0,0.98,s21.real,-0.1676
1000000.0,1.0,s21.real,-0.1678
1000000.0,1.02,s21.real,-0.1674
1000000.0,1.04,s21.real,-0.1663
1000000.0,1.06,s21.real,-0.1649
1000000.0,1.08,s21.real,-0.1624
1000000.0,1.1,s21.real,-0.1596
1000000.0,1.12,s21.real,-0.1561
1000000.0,1.14,s21.real,-0.1522
1000000.0,1.16,s21.real,-0.1477
1000000.0,1.18,s21.real,-0.1428
1000000.0,1.2,s21.real,-0.1373
1000000.0,1.22,s21.real,-0.1314
1000000.0,1.24,s21.real,-0.1251
1000000.0,1.26,s21.real,-0.1184
1000000.0,1.28,s21.real,-0.1113
1000000.0,1.3,s21.real,-0.1038
1000000.0,1.32,s21.real,-0.096
1000000.0,1.34,s21.real,-0.088
1000000.0,1.36,s21.real,-0.0796
1000000.0,1.38,s21.real,-0.0711
1000000.0,1.4,s21.real,-0.0623
1000000.0,1.42,s21.real,-0.0534
1000000.0,1.44,s21.real,-0.0443
1000000.0,1.46,s21.real,-0.0353
1000000.0,1.48,s21.real,-0.0261
1000000.0,1.5,s21.real,-0.017
1000000.0,1.52,s21.real,-0.008
1000000.0,1.54,s21.real,0.001
1000000.0,1.56,s21.real,0.0099
1000000.0,1.58,s21.real,0.0187
1000000.0,1.6,s21.real,0.0274
1000000.0,1.62,s21.real,0.036
1000000.0,1.64,s21.real,0.0445
1000000.0,1.66,s21.real,0.0529
1000000.0,1.68,s21.real,0.0613
1000000.0,1.7,s21.real,0.0695
1000000.0,1.72,s21.real,0.0778
1000000.0,1.74,s21.real,0.0859
1000000.0,1.76,s21.real,0.094
1000000.0,1.78,s21.real,0.102
1000000.0,1.8,s21.real,0.1098
1000000.0,1.82,s21.real,0.1173
1000000.0,1.84,s21.real,0.1247
1000000.0,1.86,s21.real,0.1316
1000000.0,1.88,s21.real,0.1382
1000000.0,1.9,s21.real,0.1443
1000000.0,1.92,s21.real,0.1498
1000000.0,1.94,s21.real,0.1548
1000000.0,1.96,s21.real,0.1591
1000000.0,1.98,s21.real,0.1628
1000000.0,2.0,s21.real,0.1658
1000000.0,2.02,s21.real,0.1681
1000000.0,2.04,s21.real,0.1697
1000000.0,2.06,s21.real,0.1706
1000000.0,2.08,s21.real,0.1709
1000000.0,2.1,s21.real,0.1704
1000000.0,2.12,s21.real,0.1693
1000000.0,2.14,s21.real,0.1675
1000000.0,2.16,s21.real,0.1651
1000000.0,2.18,s21.real,0.162
1000000.0,2.2,s21.real,0.1583
1000000.0,2.22,s21.real,0.154
1000000.0,2.24,s21.real,0.149
1000000.0,2.26,s21.real,0.1434
1000000.0,2.28,s21.real,0.1372
1000000.0,2.3,s21.real,0.1304
1000000.0,2.32,s21.real,0.123
1000000.0,2.34,s21.real,0.1151
1000000.0,2.36,s21.real,0.1068
1000000.0,2.38,s21.real,0.098
1000000.0,2.4,s21.real,0.0888
1000000.0,2.42,s21.real,0.0793
1000000.0,2.44,s21.real,0.0696
1000000.0,2.46,s21.real,0.0596
1000000.0,2.48,s21.real,0.0494
1000000.0,2.5,s21.real,0.0391
1000000.0,2.52,s21.real,0.0287
1000000.0,2.54,s21.real,0.0182
1000000.0,2.56,s21.real,0.0077
