f (THz),eps.real,eps.imag
5.89,16.895571855916742,8.631989510572948
5.891,16.912388555696996,8.637937136003691
5.892,16.92919027292356,8.643910295487888
5.893,16.945977008988457,8.649909000984332
5.894,16.96274876498882,8.655933264584199
5.8950000000000005,16.979505541726247,8.66198309851006
5.896,16.99624733970612,8.668058515114913
5.897,17.0129741591371,8.674159526881201
5.898,17.029685999930386,8.680286146419784
5.899,17.046382861699165,8.686438386469003
5.9,17.063064743757902,8.692616259893638
5.901,17.079731645121733,8.698819779683912
5.902,17.09638356450584,8.705048958954496
5.9030000000000005,17.113020500324758,8.711303810943491
5.904,17.129642450691744,8.717584349011405
5.905,17.146249413418115,8.72389058664015
5.906,17.16284138601258,8.730222537431999
5.907,17.179418365680604,8.736580215108578
5.908,17.195980349323673,8.742963633509797
5.909,17.212527333538656,8.74937280659284
5.91,17.229059314617178,8.755807748431126
5.9110000000000005,17.245576288544843,8.762268473213231
5.912,17.26207825100058,8.768754995241858
5.913,17.278565197356023,8.775267328932776
5.914,17.2950371226747,8.781805488813738
5.915,17.311494021711436,8.78836948952344
5.916,17.32793588891158,8.794959345810428
5.917,17.344362718410316,8.80157507253201
5.918,17.360774504032026,8.808216684653205
5.9190000000000005,17.37717123928943,8.814884197245613
5.92,17.393552917383033,8.821577625486338
5.921,17.40991953120028,8.8282969846569
5.922,17.42627107331488,8.83504229014209
5.923,17.442607535986124,8.841813557428909
5.924,17.45892891115803,8.848610802105386
5.925,17.47523519045872,8.85543403985949
5.926,17.49152636519967,8.862283286478037
5.9270000000000005,17.507802426374898,8.869158557845457
5.928,17.52406336466028,8.876059869942727
5.929,17.540309170412772,8.882987238846203
5.93,17.556539833669685,8.889940680726452
5.931,17.57275534414791,8.896920211847105
5.932,17.588955691243143,8.903925848563674
5.933,17.605140864029135,8.910957607322374
5.934,17.62131085125695,8.91801550465898
5.9350000000000005,17.637465641354172,8.925099557197585
5.936,17.653605222424094,8.932209781649417
5.937,17.669729582245054,8.939346194811684
5.938,17.685838708269493,8.946508813566298
5.939,17.701932587623368,8.953697654878706
5.94,17.718011207105167,8.960912735796647
5.941,17.73407455318524,8.9681540734489
5.942,17.75012261200502,8.97542168504412
5.9430000000000005,17.76615536937615,8.982715587869501
5.944,17.782172810779723,8.990035799289576
5.945,17.79817492136551,8.997382336744959
5.946,17.814161685951092,9.004755217751049
5.947,17.830133089021135,9.012154459896793
5.948,17.846089114726492,9.019580080843351
5.949,17.86202974688343,9.027032098322849
5.95,17.87795496897288,9.034510530137084
5.9510000000000005,17.893864764139487,9.042015394156161
5.952,17.909759115190887,9.049546708317243
5.953,17.92563800459687,9.057104490623198
5.954,17.941501414488524,9.064688759141267
5.955,17.957349326657454,9.07229953200174
5.956,17.97318172255486,9.079936827396567
5.957,17.988998583290815,9.087600663578058
5.958,18.004799889633382,9.095291058857484
5.9590000000000005,18.02058562200774,9.10300803160371
5.96,18.036355760495397,9.110751600241807
5.961,18.05211028483333,9.118521783251675
5.962,18.067849174413126,9.126318599166629
5.963,18.08357240828018,9.134142066572007
5.964,18.099279965132766,9.141992204103724
5.965,18.114971823321234,9.149869030446858
5.966,18.130647960847224,9.15777256433425
5.9670000000000005,18.146308355362677,9.165702824544981
5.968,18.161952984169044,9.173659829902988
5.969,18.17758182421647,9.181643599275564
5.97,18.193194852102845,9.189654151571888
5.971,18.20879204407305,9.197691505741554
5.972,18.224373376017958,9.20575568077306
5.973,18.239938823473675,9.213846695692299
5.974,18.255488361620642,9.221964569561084
5.9750000000000005,18.271021965282777,9.230109321475586
5.976,18.28653960892653,9.238280970564793
5.977,18.302041266660172,9.246479535989028
5.978,18.317526912232715,9.254705036938313
5.979,18.33299651903325,9.262957492630871
5.98,18.348450060089903,9.271236922311513
5.981,18.363887508069016,9.279543345250053
5.982,18.379308835274333,9.287876780739754
5.9830000000000005,18.39471401364602,9.296237248095656
5.984,18.410103014759844,9.304624766653
5.985,18.425475809826295,9.313039355765609
5.986,18.440832369689684,9.321481034804211
5.987,18.456172664827267,9.32994982315483
5.988,18.471496665348383,9.33844574021708
5.989,18.486804340993498,9.346968805402511
5.99,18.502095661133456,9.35551903813297
5.9910000000000005,18.517370594768455,9.364096457838812
5.992,18.532629110527253,9.372701083957267
5.993,18.54787117666626,9.381332935930716
5.994,18.56309676106863,9.389992033204908
5.995,18.578305831243416,9.398678395227282
5.996,18.59349835432467,9.407392041445167
5.997,18.6086742970705,9.416132991304023
